date,home_team,away_team,home_score,away_score,hc_line,hc_home,hc_away,ou_line,over,under
2018-07-15 00:00:00,FC Dallas,Chicago Fire,3,1,-1.5,1.83,2.0700000000000003,+3.25,1.95,1.9300000000000002
2018-07-15 00:00:00,Orlando City,Toronto FC,2,1,0,1.8599999999999999,2.04,+3.25,2.01,1.87
2018-07-15 00:00:00,Minnesota United,Real Salt Lake,3,2,-0.25,2.0300000000000002,1.87,+3,1.9100000000000001,1.97
2018-07-15 01:00:00,Colorado Rapids,Houston Dynamo,0,0,0,2.1,1.81,+2.75,2.0300000000000002,1.85
2018-07-15 18:00:00,Atlanta Utd,Seattle Sounders,1,1,-1.25,1.83,2.0700000000000003,+3.25,2.04,1.8399999999999999
2018-07-15 22:00:00,Los Angeles FC,Portland Timbers,0,0,-1,1.98,1.92,+3.5,2.01,1.88
2018-07-19 00:00:00,Minnesota United,New England Revolution,2,1,-0.25,1.8900000000000001,2.01,+3.25,2.0700000000000003,1.81
2018-07-21 19:30:00,Atlanta Utd,DC United,3,1,-1.25,2.02,1.88,+3.25,1.87,2.01
2018-07-21 20:00:00,Seattle Sounders,Vancouver Whitecaps,2,0,-0.5,1.9,2.0,+2.75,1.99,1.8900000000000001
2018-07-21 23:00:00,Philadelphia Union,Los Angeles Galaxy,1,3,-0.75,1.99,1.9100000000000001,+3.25,2.06,1.83
2018-07-21 23:00:00,Chicago Fire,Toronto FC,1,2,0,2.04,1.8599999999999999,+3.25,2.0300000000000002,1.85
2018-07-21 23:00:00,New York Red Bulls,New England Revolution,2,0,-1.5,2.06,1.85,+3.5,2.05,1.83
2018-07-21 23:30:00,Columbus Crew,Orlando City,3,2,-1.25,1.8399999999999999,2.06,+3.25,2.05,1.83
2018-07-22 01:00:00,Houston Dynamo,FC Dallas,1,1,-0.25,1.9100000000000001,1.99,+2.75,1.9100000000000001,1.97
2018-07-22 02:00:00,Real Salt Lake,Colorado Rapids,2,2,-1,1.98,1.92,+2.75,1.83,2.05
2018-07-22 03:00:00,Portland Timbers,Club de Foot Montreal,2,2,-0.75,1.8199999999999998,2.08,+3,1.98,1.9
2018-07-22 23:00:00,Minnesota United,Los Angeles FC,5,1,0,2.04,1.8599999999999999,+3.25,2.05,1.83
2018-07-26 00:00:00,DC United,New York Red Bulls,0,1,+0.25,1.8399999999999999,2.06,+3,1.98,1.9
2018-07-26 01:00:00,Houston Dynamo,Philadelphia Union,1,3,-0.75,1.97,1.9300000000000002,+3,1.83,2.05
2018-07-26 02:30:00,San Jose Earthquakes,Seattle Sounders,0,1,-0.25,2.1100000000000003,1.8,+2.75,2.01,1.87
2018-07-27 00:00:00,Orlando City,New York City,0,2,0,2.09,1.81,+3.25,2.06,1.83
2018-07-27 02:30:00,Los Angeles FC,Los Angeles Galaxy,2,2,-0.75,2.02,1.88,+3.5,1.87,2.01
2018-07-28 23:00:00,Club de Foot Montreal,Atlanta Utd,1,2,+0.25,1.9,2.0,+3,2.04,1.8399999999999999
2018-07-28 23:00:00,Toronto FC,Chicago Fire,3,0,-1.5,2.05,1.85,+3.5,1.95,1.9300000000000002
2018-07-28 23:00:00,New York Red Bulls,Columbus Crew,2,3,-0.5,1.9,2.0,+2.75,1.83,2.05
2018-07-29 00:00:00,DC United,Colorado Rapids,2,1,-1,2.04,1.8599999999999999,+2.75,1.8399999999999999,2.04
2018-07-29 01:00:00,Sporting Kansas City,FC Dallas,2,3,-0.5,1.9300000000000002,1.97,+2.75,2.0,1.88
2018-07-29 02:00:00,Vancouver Whitecaps,Minnesota United,4,2,-0.75,1.83,2.0700000000000003,+3.25,1.9300000000000002,1.96
2018-07-29 02:30:00,San Jose Earthquakes,Real Salt Lake,0,0,-0.25,1.9,2.0,+3,1.85,2.0300000000000002
2018-07-29 03:00:00,Portland Timbers,Houston Dynamo,2,1,-0.75,1.8399999999999999,2.0700000000000003,+3,1.8399999999999999,2.04
2018-07-29 21:00:00,Seattle Sounders,New York City,3,1,-0.25,1.92,1.98,+2.75,1.97,1.9100000000000001
2018-07-30 01:30:00,Los Angeles Galaxy,Orlando City,4,3,-1.25,1.85,2.04,+3.5,1.85,2.02
2018-08-04 20:00:00,Atlanta Utd,Toronto FC,2,2,-0.75,1.9100000000000001,1.99,+3.25,1.9300000000000002,1.95
2018-08-04 23:30:00,Orlando City,New England Revolution,3,3,-0.25,1.85,2.05,+3.25,1.9,1.98
2018-08-04 23:30:00,Club de Foot Montreal,DC United,1,1,-0.25,1.92,1.99,+3,2.0700000000000003,1.8199999999999998
2018-08-05 00:00:00,New York City,Vancouver Whitecaps,2,2,-1.75,1.98,1.92,+3.5,2.0,1.88
2018-08-05 00:00:00,Minnesota United,Seattle Sounders,1,2,0,1.8,2.1100000000000003,+2.75,1.94,1.94
2018-08-05 00:00:00,FC Dallas,San Jose Earthquakes,1,3,-1,1.85,2.06,+3,2.05,1.83
2018-08-05 01:00:00,Houston Dynamo,Sporting Kansas City,0,1,-0.5,2.02,1.88,+3,1.98,1.9
2018-08-05 01:00:00,Colorado Rapids,Los Angeles Galaxy,2,1,0,1.85,2.05,+2.75,1.9300000000000002,1.95
2018-08-05 02:00:00,Real Salt Lake,Chicago Fire,2,1,-1.25,1.87,2.0300000000000002,+3.25,1.9300000000000002,1.95
2018-08-05 03:00:00,Portland Timbers,Philadelphia Union,3,0,-1,2.08,1.83,+3,2.0700000000000003,1.81
2018-08-05 22:00:00,New York Red Bulls,Los Angeles FC,2,1,-1,1.9300000000000002,1.97,+3.75,2.0,1.88
2018-08-11 23:30:00,Columbus Crew,Houston Dynamo,1,0,-1.25,2.05,1.85,+3,1.8599999999999999,2.02
2018-08-11 23:30:00,New England Revolution,Philadelphia Union,2,3,-0.5,1.88,2.02,+3,1.83,2.05
2018-08-12 00:30:00,Chicago Fire,New York Red Bulls,0,1,+0.75,1.92,1.98,+3,2.0700000000000003,1.8199999999999998
2018-08-12 01:00:00,Colorado Rapids,San Jose Earthquakes,2,1,-0.25,1.83,2.0700000000000003,+2.75,2.0,1.88
2018-08-12 02:00:00,Real Salt Lake,Club de Foot Montreal,1,1,-0.75,1.97,1.9300000000000002,+3,1.95,1.9300000000000002
2018-08-12 02:30:00,Los Angeles FC,Sporting Kansas City,0,2,-0.25,2.02,1.88,+3.25,1.98,1.9
2018-08-12 02:30:00,Los Angeles Galaxy,Minnesota United,2,2,-1.5,1.9,2.0,+3.75,1.92,1.96
2018-08-12 03:00:00,Portland Timbers,Vancouver Whitecaps,1,2,-1.25,2.08,1.83,+3,1.87,2.01
2018-08-12 20:00:00,Toronto FC,New York City,2,3,-0.5,2.0700000000000003,1.83,+3.25,1.83,2.05
2018-08-13 00:00:00,DC United,Orlando City,3,2,-1.25,2.02,1.88,+3.25,1.8399999999999999,2.04
2018-08-13 02:00:00,Seattle Sounders,FC Dallas,2,1,-0.5,2.06,1.8399999999999999,+2.5,1.8900000000000001,1.99
2018-08-15 02:30:00,Los Angeles Galaxy,Colorado Rapids,2,2,-1.25,1.87,2.04,+3.25,1.9,1.98
2018-08-16 00:00:00,DC United,Portland Timbers,4,1,-0.25,1.83,2.08,+3,1.85,2.0300000000000002
2018-08-16 02:00:00,Los Angeles FC,Real Salt Lake,2,0,-1.5,2.0300000000000002,1.88,+3.75,2.02,1.8599999999999999
2018-08-18 20:00:00,Seattle Sounders,Los Angeles Galaxy,5,0,-1,2.06,1.85,+2.75,1.8399999999999999,2.04
2018-08-18 23:00:00,Vancouver Whitecaps,New York Red Bulls,2,2,+0.25,1.99,1.9100000000000001,+3,2.02,1.85
2018-08-18 23:00:00,Philadelphia Union,New York City,2,0,0,1.98,1.9300000000000002,+3.25,1.9100000000000001,1.97
2018-08-18 23:30:00,Club de Foot Montreal,Chicago Fire,2,1,-0.75,2.04,1.85,+3,1.97,1.92
2018-08-19 00:00:00,FC Dallas,Minnesota United,2,0,-1.5,2.05,1.85,+3.5,2.02,1.85
2018-08-19 00:30:00,Sporting Kansas City,Portland Timbers,3,0,-1,1.8399999999999999,2.0700000000000003,+3,1.94,1.94
2018-08-19 01:00:00,Houston Dynamo,Real Salt Lake,1,2,-1.25,1.85,2.06,+3.5,2.0300000000000002,1.85
2018-08-19 02:00:00,San Jose Earthquakes,Toronto FC,1,1,-0.25,2.0700000000000003,1.8399999999999999,+3,2.06,1.8199999999999998
2018-08-19 20:00:00,Atlanta Utd,Columbus Crew,3,1,-0.75,1.8900000000000001,2.01,+3,1.8199999999999998,2.06
2018-08-19 23:30:00,DC United,New England Revolution,2,0,-0.5,1.97,1.9300000000000002,+3,1.8399999999999999,2.04
2018-08-20 02:00:00,Los Angeles FC,Colorado Rapids,2,0,-1.5,2.04,1.8599999999999999,+3.5,2.04,1.8399999999999999
2018-08-22 23:00:00,New York City,New York Red Bulls,1,1,-0.25,1.95,1.94,+3.25,2.04,1.8399999999999999
2018-08-23 23:00:00,Chicago Fire,Columbus Crew,1,1,+0.25,2.0300000000000002,1.87,+3,2.06,1.8199999999999998
2018-08-25 00:00:00,Orlando City,Atlanta Utd,1,2,+0.5,1.97,1.9300000000000002,+3.25,1.92,1.96
2018-08-25 02:30:00,Los Angeles Galaxy,Los Angeles FC,1,1,0,2.02,1.88,+3.5,1.88,2.0
2018-08-25 23:00:00,Philadelphia Union,New England Revolution,1,0,-0.75,1.94,1.96,+3.25,2.0700000000000003,1.8199999999999998
2018-08-26 00:00:00,Toronto FC,Club de Foot Montreal,3,1,-1,2.0300000000000002,1.87,+3.25,2.0300000000000002,1.85
2018-08-26 00:30:00,Sporting Kansas City,Minnesota United,2,0,-1.75,2.01,1.8900000000000001,+3.25,1.9100000000000001,1.97
2018-08-26 01:00:00,Colorado Rapids,Real Salt Lake,0,6,-0.25,1.96,1.94,+2.75,1.88,1.99
2018-08-26 02:00:00,San Jose Earthquakes,Vancouver Whitecaps,2,3,-0.25,1.97,1.9300000000000002,+3,1.88,2.0
2018-08-26 23:00:00,New York Red Bulls,DC United,1,0,-1,1.8399999999999999,2.06,+3.25,1.95,1.9300000000000002
2018-08-27 01:30:00,Portland Timbers,Seattle Sounders,0,1,-0.25,1.9300000000000002,1.98,+2.5,1.8399999999999999,2.04
2018-08-30 00:00:00,New York Red Bulls,Houston Dynamo,1,0,-1,2.08,1.83,+3.25,2.0700000000000003,1.8199999999999998
2018-08-30 00:00:00,DC United,Philadelphia Union,0,2,-0.25,1.9,2.0,+3,1.97,1.9100000000000001
2018-08-30 02:30:00,San Jose Earthquakes,FC Dallas,4,3,+0.25,1.88,2.02,+2.75,1.88,2.0
2018-08-30 02:30:00,Portland Timbers,Toronto FC,2,0,-0.75,1.8599999999999999,2.04,+3.25,2.04,1.8399999999999999
2018-09-01 20:00:00,Seattle Sounders,Sporting Kansas City,3,1,-0.25,1.8399999999999999,2.06,+2.5,1.85,2.02
2018-09-01 23:30:00,Club de Foot Montreal,New York Red Bulls,3,0,0,1.92,1.99,+2.75,1.85,2.02
2018-09-01 23:30:00,Orlando City,Philadelphia Union,2,2,0,1.8599999999999999,2.04,+3.25,2.05,1.83
2018-09-01 23:30:00,New England Revolution,Portland Timbers,1,1,-0.75,1.83,2.08,+3,2.01,1.8599999999999999
2018-09-02 00:00:00,Columbus Crew,New York City,2,1,-0.5,1.87,2.0300000000000002,+3.25,2.05,1.83
2018-09-02 00:00:00,Toronto FC,Los Angeles FC,2,4,-0.75,1.85,2.05,+3.5,1.99,1.8900000000000001
2018-09-02 00:00:00,FC Dallas,Houston Dynamo,4,2,-0.75,2.06,1.8399999999999999,+3,2.06,1.8199999999999998
2018-09-02 02:00:00,Vancouver Whitecaps,San Jose Earthquakes,2,1,-1,1.94,1.96,+3.5,2.02,1.85
2018-09-02 02:00:00,Real Salt Lake,Los Angeles Galaxy,6,2,-0.5,2.06,1.85,+3.25,1.92,1.96
2018-09-02 23:30:00,DC United,Atlanta Utd,3,1,+0.25,1.96,1.94,+3,1.83,2.05
2018-09-05 23:00:00,New York City,New England Revolution,0,1,-1,1.9300000000000002,1.97,+3.5,1.97,1.9100000000000001
2018-09-08 20:55:00,New York City,DC United,1,1,-1,1.98,1.92,+3.25,1.8399999999999999,2.04
2018-09-09 00:30:00,Sporting Kansas City,Orlando City,1,0,-1.25,1.94,1.96,+3.5,1.97,1.9100000000000001
2018-09-09 02:30:00,Portland Timbers,Colorado Rapids,2,0,-1.25,1.99,1.9100000000000001,+3,2.0,1.88
2018-09-12 23:30:00,DC United,Minnesota United,2,1,-1,1.83,2.0700000000000003,+3.25,2.0,1.88
2018-09-15 19:30:00,Colorado Rapids,Atlanta Utd,0,3,+0.75,1.87,2.04,+3,2.05,1.83
2018-09-15 23:30:00,Toronto FC,Los Angeles Galaxy,5,3,-1,1.87,2.0300000000000002,+3.75,1.9,1.98
2018-09-15 23:30:00,Philadelphia Union,Club de Foot Montreal,1,4,-0.75,2.02,1.88,+3,1.9300000000000002,1.95
2018-09-16 00:00:00,FC Dallas,Columbus Crew,0,0,-0.25,1.88,2.02,+2.75,1.94,1.9300000000000002
2018-09-16 00:30:00,Houston Dynamo,Portland Timbers,4,1,-0.5,2.02,1.88,+3,1.8599999999999999,2.02
2018-09-16 01:30:00,Real Salt Lake,Minnesota United,1,1,-1.25,1.98,1.9300000000000002,+3.5,1.92,1.96
2018-09-16 02:00:00,Vancouver Whitecaps,Seattle Sounders,1,2,-0.25,2.09,1.8199999999999998,+2.5,1.83,2.05
2018-09-16 02:30:00,San Jose Earthquakes,Sporting Kansas City,1,5,+0.25,2.02,1.88,+3,1.85,2.0300000000000002
2018-09-16 02:30:00,Los Angeles FC,New England Revolution,1,1,-1.25,1.96,1.94,+3.5,1.98,1.9
2018-09-16 17:00:00,DC United,New York Red Bulls,3,3,0,2.0300000000000002,1.87,+3,1.99,1.8900000000000001
2018-09-16 21:00:00,Chicago Fire,Orlando City,4,0,-0.5,1.8399999999999999,2.06,+3.25,1.8399999999999999,2.04
2018-09-20 02:30:00,Portland Timbers,Columbus Crew,3,2,-0.25,1.87,2.0300000000000002,+2.5,1.9300000000000002,1.96
2018-09-20 03:00:00,Seattle Sounders,Philadelphia Union,0,1,-0.5,1.8599999999999999,2.04,+2.75,1.8399999999999999,2.04
2018-09-20 03:00:00,San Jose Earthquakes,Atlanta Utd,3,4,+1,1.85,2.06,+3.5,1.97,1.9100000000000001
2018-09-22 19:30:00,Los Angeles FC,San Jose Earthquakes,2,0,-1.75,1.9300000000000002,1.97,+3.75,1.9100000000000001,1.97
2018-09-22 21:00:00,New York Red Bulls,Toronto FC,2,0,-1,1.92,1.98,+3.25,1.8399999999999999,2.04
2018-09-22 23:00:00,Atlanta Utd,Real Salt Lake,2,0,-1.75,1.97,1.9300000000000002,+3.5,1.87,2.01
2018-09-22 23:30:00,Club de Foot Montreal,New York City,1,1,-0.25,2.02,1.88,+3,1.88,2.01
2018-09-22 23:30:00,Columbus Crew,Colorado Rapids,2,1,-1.75,2.0300000000000002,1.87,+3,1.83,2.05
2018-09-22 23:30:00,New England Revolution,Chicago Fire,2,2,-1,1.98,1.92,+3.25,2.0,1.88
2018-09-22 23:30:00,Orlando City,Houston Dynamo,0,0,-0.25,1.85,2.05,+3.25,1.9100000000000001,1.97
2018-09-23 00:00:00,Minnesota United,Portland Timbers,3,2,-0.25,1.83,2.0700000000000003,+3.25,2.0,1.88
2018-09-23 17:00:00,Philadelphia Union,Sporting Kansas City,2,0,+0.25,2.06,1.85,+3,1.96,1.92
2018-09-23 23:00:00,Los Angeles Galaxy,Seattle Sounders,3,0,-0.5,1.97,1.9300000000000002,+3.25,1.97,1.92
2018-09-23 23:00:00,Vancouver Whitecaps,FC Dallas,1,2,-0.5,1.97,1.9300000000000002,+2.75,1.81,2.0700000000000003
2018-09-26 23:00:00,New York City,Chicago Fire,2,0,-1.5,1.9300000000000002,1.96,+3.5,1.97,1.9100000000000001
2018-09-29 19:30:00,Chicago Fire,Los Angeles FC,3,1,+0.25,1.9100000000000001,1.99,+3.25,1.85,2.04
2018-09-29 20:00:00,Seattle Sounders,Colorado Rapids,4,0,-1.5,2.02,1.88,+3,2.02,1.8599999999999999
2018-09-29 23:00:00,DC United,Club de Foot Montreal,5,0,-0.25,1.9,2.0,+2.75,2.0300000000000002,1.85
2018-09-29 23:30:00,Columbus Crew,Philadelphia Union,0,0,-1.25,2.02,1.88,+3,1.92,1.96
2018-09-29 23:30:00,Toronto FC,New England Revolution,4,1,-1,2.04,1.8599999999999999,+3.5,2.05,1.83
2018-09-30 00:00:00,Minnesota United,New York City,2,1,0,1.8399999999999999,2.0700000000000003,+3,1.92,1.97
2018-09-30 00:30:00,Houston Dynamo,San Jose Earthquakes,3,2,-0.75,1.99,1.9100000000000001,+3,1.95,1.9300000000000002
2018-09-30 02:00:00,Los Angeles Galaxy,Vancouver Whitecaps,3,0,-1,1.92,1.98,+3.5,1.9100000000000001,1.97
2018-09-30 02:30:00,Portland Timbers,FC Dallas,0,0,-0.25,1.98,1.92,+3,2.0,1.88
2018-09-30 17:00:00,New York Red Bulls,Atlanta Utd,2,0,0,1.87,2.0300000000000002,+2.75,1.85,2.0300000000000002
2018-09-30 21:00:00,Sporting Kansas City,Real Salt Lake,1,1,-1.25,1.9100000000000001,1.99,+3.25,1.94,1.94
2018-10-06 19:00:00,Club de Foot Montreal,Columbus Crew,3,0,-0.25,2.08,1.83,+2.75,1.99,1.8900000000000001
2018-10-06 19:30:00,Atlanta Utd,New England Revolution,2,1,-1.75,1.97,1.9300000000000002,+3.5,1.85,2.0300000000000002
2018-10-06 21:00:00,Toronto FC,Vancouver Whitecaps,1,2,-1.5,2.04,1.8599999999999999,+3.5,1.88,1.99
2018-10-06 23:30:00,Philadelphia Union,Minnesota United,5,1,-1,1.95,1.95,+3.25,1.94,1.9300000000000002
2018-10-07 00:00:00,FC Dallas,Orlando City,2,0,-1.25,1.85,2.05,+3.25,1.88,2.01
2018-10-07 00:30:00,Sporting Kansas City,Los Angeles Galaxy,1,1,-1.25,1.97,1.9300000000000002,+3.5,1.88,1.99
2018-10-07 01:00:00,Colorado Rapids,Los Angeles FC,0,3,+0.5,1.98,1.9300000000000002,+3.25,2.05,1.83
2018-10-07 01:30:00,Real Salt Lake,Portland Timbers,1,4,-0.5,1.88,2.02,+3,1.8599999999999999,2.02
2018-10-07 02:30:00,San Jose Earthquakes,New York Red Bulls,1,3,+0.75,2.02,1.88,+3.25,1.94,1.94
2018-10-07 17:00:00,DC United,Chicago Fire,2,1,-1.25,2.05,1.85,+3.25,2.0,1.88
2018-10-09 02:30:00,Seattle Sounders,Houston Dynamo,4,1,-1,1.9300000000000002,1.97,+2.75,1.83,2.06
2018-10-13 02:00:00,Los Angeles FC,Houston Dynamo,4,2,-1.75,1.87,2.0300000000000002,+3.5,2.0,1.88
2018-10-13 18:00:00,Minnesota United,Colorado Rapids,0,2,-1,1.8900000000000001,2.01,+3.25,2.05,1.83
2018-10-13 20:55:00,DC United,FC Dallas,1,0,-0.25,1.9300000000000002,1.96,+2.75,1.8399999999999999,2.04
2018-10-13 23:30:00,New England Revolution,Orlando City,2,0,-1.25,1.96,1.94,+3.25,1.92,1.96
2018-10-17 23:30:00,DC United,Toronto FC,1,0,-1.25,1.8900000000000001,2.01,+3.25,2.01,1.87
2018-10-17 23:30:00,Orlando City,Seattle Sounders,1,2,0,2.01,1.8900000000000001,+3,2.06,1.8199999999999998
2018-10-18 02:00:00,Vancouver Whitecaps,Sporting Kansas City,1,4,+0.25,1.94,1.96,+3,1.99,1.8900000000000001
2018-10-19 01:00:00,Real Salt Lake,New England Revolution,4,1,-0.75,2.06,1.85,+3.25,2.0,1.88
2018-10-21 19:00:00,Philadelphia Union,New York Red Bulls,0,1,-0.25,2.04,1.8599999999999999,+3.25,2.0300000000000002,1.85
2018-10-21 19:00:00,Orlando City,Columbus Crew,2,1,+0.75,2.0700000000000003,1.8399999999999999,+3,1.8599999999999999,2.02
2018-10-21 19:00:00,DC United,New York City,3,1,-0.25,2.0,1.9,+3,1.9,1.98
2018-10-21 19:00:00,Atlanta Utd,Chicago Fire,2,1,-2,2.05,1.85,+3.5,1.87,2.01
2018-10-21 19:00:00,Club de Foot Montreal,Toronto FC,2,0,-0.75,2.01,1.88,+3.25,2.01,1.87
2018-10-21 21:00:00,San Jose Earthquakes,Colorado Rapids,0,0,-0.5,1.9100000000000001,1.99,+3.25,1.96,1.92
2018-10-21 21:00:00,Portland Timbers,Real Salt Lake,3,0,-0.75,1.96,1.94,+3.25,1.96,1.92
2018-10-21 21:00:00,Minnesota United,Los Angeles Galaxy,1,3,+0.25,2.04,1.8599999999999999,+3.75,2.0300000000000002,1.85
2018-10-21 21:00:00,Los Angeles FC,Vancouver Whitecaps,2,2,-1.75,1.94,1.96,+3.5,1.85,2.0300000000000002
2018-10-21 21:00:00,Houston Dynamo,Seattle Sounders,2,3,0,1.94,1.96,+3,1.8599999999999999,2.02
2018-10-21 21:00:00,FC Dallas,Sporting Kansas City,0,3,-0.25,2.0300000000000002,1.88,+2.75,1.96,1.92
2018-10-28 19:30:00,Toronto FC,Atlanta Utd,4,1,+0.5,1.96,1.94,+3.5,1.9100000000000001,1.97
2018-10-28 19:30:00,Vancouver Whitecaps,Portland Timbers,2,1,-0.5,1.8900000000000001,2.01,+3.25,2.0,1.88
2018-10-28 19:30:00,Sporting Kansas City,Los Angeles FC,2,1,-0.5,1.92,1.98,+3.25,2.01,1.87
2018-10-28 19:30:00,New York Red Bulls,Orlando City,1,0,-2,1.92,1.98,+3.5,1.88,1.99
2018-10-28 19:30:00,Seattle Sounders,San Jose Earthquakes,2,1,-2,1.98,1.92,+3.5,1.94,1.9300000000000002
2018-10-28 19:30:00,Chicago Fire,DC United,0,0,+0.25,1.87,2.0300000000000002,+3.25,1.99,1.8900000000000001
2018-10-28 19:30:00,Colorado Rapids,FC Dallas,2,1,+0.75,2.04,1.8599999999999999,+3,2.04,1.8399999999999999
2018-10-28 19:30:00,New England Revolution,Club de Foot Montreal,1,0,0,1.98,1.92,+3.25,2.02,1.85
2018-10-28 19:30:00,Los Angeles Galaxy,Houston Dynamo,2,3,-1.5,1.8900000000000001,2.01,+3.75,2.01,1.87
2018-10-28 19:30:00,New York City,Philadelphia Union,3,1,-0.5,1.85,2.06,+3,1.9,1.98
2018-10-28 19:30:00,Columbus Crew,Minnesota United,3,2,-1.75,1.8399999999999999,2.0700000000000003,+3.5,1.96,1.92
2018-10-31 22:00:00,New York City,Philadelphia Union,3,1,-0.75,1.92,1.98,+2.75,1.85,2.0300000000000002
2018-11-01 00:30:00,FC Dallas,Portland Timbers,1,2,-0.5,1.9,2.0,+2.75,1.96,1.92
2018-11-01 23:00:00,DC United,Columbus Crew,2,3,0,1.79,2.12,+2.75,2.0,1.88
2018-11-02 02:00:00,Los Angeles FC,Real Salt Lake,2,3,-1.25,1.8399999999999999,2.0700000000000003,+3.25,1.88,1.99
2018-11-04 19:00:00,Columbus Crew,New York Red Bulls,1,0,-0.25,1.83,2.0700000000000003,+2.5,1.98,1.9
2018-11-04 21:30:00,Portland Timbers,Seattle Sounders,2,1,-0.25,2.12,1.79,+2.5,1.92,1.97
2018-11-04 23:30:00,New York City,Atlanta Utd,0,1,-0.25,2.02,1.88,+3,1.98,1.9
2018-11-05 02:00:00,Real Salt Lake,Sporting Kansas City,1,1,+0.25,1.8900000000000001,2.01,+2.75,1.97,1.9100000000000001
2018-11-09 02:30:00,Seattle Sounders,Portland Timbers,3,3,-0.75,1.9100000000000001,1.99,+2.75,1.81,2.0700000000000003
2018-11-11 19:00:00,Sporting Kansas City,Real Salt Lake,4,2,-1.5,2.06,1.85,+3,1.8900000000000001,1.99
2018-11-11 21:30:00,Atlanta Utd,New York City,3,1,-1,2.05,1.85,+3,1.92,1.96
2018-11-11 23:30:00,New York Red Bulls,Columbus Crew,3,0,-0.75,2.06,1.8399999999999999,+2.5,1.83,2.05
2018-11-25 21:00:00,Atlanta Utd,New York Red Bulls,3,0,-0.75,1.88,2.02,+2.75,1.9100000000000001,1.97
2018-11-25 23:30:00,Portland Timbers,Sporting Kansas City,0,0,-0.25,2.08,1.83,+2.5,1.95,1.9300000000000002
2018-11-29 23:30:00,New York Red Bulls,Atlanta Utd,1,0,-0.5,1.88,2.02,+3,2.01,1.87
2018-11-30 01:30:00,Sporting Kansas City,Portland Timbers,2,3,-1,1.8599999999999999,2.04,+2.75,1.88,2.0
2018-12-09 00:00:00,Atlanta Utd,Portland Timbers,2,0,-1.25,1.87,2.0300000000000002,+3,1.94,1.9300000000000002
