date,home_team,away_team,home_score,away_score,hc_line,hc_home,hc_away,ou_line,over,under
2017-04-16 00:00:00,Columbus Crew,Toronto FC,2,1,-0.25,1.98,1.94,+3,2.02,1.88
2017-04-16 00:30:00,Houston Dynamo,Minnesota United,2,2,-1.25,2.04,1.8599999999999999,+3.25,2.0700000000000003,1.83
2017-04-16 01:00:00,Colorado Rapids,Real Salt Lake,1,2,-0.5,1.94,1.98,+2.25,1.8900000000000001,2.01
2017-04-16 02:30:00,Portland Timbers,Sporting Kansas City,0,1,-0.5,1.95,1.97,+2.75,2.04,1.8599999999999999
2017-04-19 23:30:00,New England Revolution,San Jose Earthquakes,0,0,-0.5,1.85,2.0700000000000003,+2.5,1.88,2.02
2017-04-21 23:30:00,Toronto FC,Chicago Fire,3,1,-1,2.0700000000000003,1.85,+2.75,1.88,2.02
2017-04-22 17:00:00,Philadelphia Union,Club de Foot Montreal,3,3,-0.5,2.05,1.87,+2.75,2.05,1.85
2017-04-22 19:55:00,Houston Dynamo,San Jose Earthquakes,2,0,-0.5,2.1,1.83,+2.5,1.98,1.92
2017-04-22 20:00:00,Portland Timbers,Vancouver Whitecaps,2,1,-0.75,1.87,2.05,+2.75,1.8900000000000001,2.01
2017-04-22 23:30:00,New York Red Bulls,Columbus Crew,2,0,-0.75,2.05,1.87,+3,2.0,1.9
2017-04-22 23:30:00,New England Revolution,DC United,2,2,-1,1.99,1.9300000000000002,+2.75,2.05,1.85
2017-04-23 00:00:00,FC Dallas,Sporting Kansas City,1,0,-0.5,1.96,1.96,+2.25,1.83,2.08
2017-04-23 01:30:00,Real Salt Lake,Atlanta Utd,1,3,-0.5,2.04,1.88,+2.75,1.83,2.08
2017-04-23 17:30:00,New York City,Orlando City,1,2,-0.75,1.97,1.95,+3,1.97,1.9300000000000002
2017-04-23 20:00:00,Los Angeles Galaxy,Seattle Sounders,0,3,-0.25,1.8199999999999998,2.1100000000000003,+2.75,2.06,1.85
2017-04-23 22:00:00,Minnesota United,Colorado Rapids,1,0,-0.25,2.08,1.8399999999999999,+2.75,1.98,1.92
2017-04-28 23:30:00,Toronto FC,Houston Dynamo,2,0,-1,1.85,2.08,+3,1.8599999999999999,2.04
2017-04-29 19:00:00,Club de Foot Montreal,Vancouver Whitecaps,1,2,-0.5,1.88,2.04,+2.75,2.0,1.9
2017-04-29 19:55:00,Orlando City,Colorado Rapids,2,0,-0.5,1.87,2.05,+2.25,1.97,1.9300000000000002
2017-04-29 23:30:00,New York Red Bulls,Chicago Fire,2,1,-0.75,1.8399999999999999,2.09,+3,2.05,1.83
2017-04-29 23:30:00,Columbus Crew,New York City,2,3,-0.75,1.8399999999999999,2.09,+3,1.9100000000000001,1.99
2017-04-30 00:00:00,FC Dallas,Portland Timbers,2,2,-0.75,1.88,2.04,+2.75,2.0300000000000002,1.87
2017-04-30 00:00:00,Minnesota United,San Jose Earthquakes,0,1,0,1.88,2.04,+2.5,1.85,2.05
2017-04-30 00:30:00,Sporting Kansas City,Real Salt Lake,3,0,-1,1.85,2.0700000000000003,+2.5,1.92,1.98
2017-04-30 02:00:00,Seattle Sounders,New England Revolution,3,3,-1,2.1,1.83,+2.75,1.97,1.9300000000000002
2017-04-30 02:30:00,Los Angeles Galaxy,Philadelphia Union,0,0,-0.75,2.01,1.9100000000000001,+2.75,1.8399999999999999,2.06
2017-04-30 19:00:00,Atlanta Utd,DC United,1,3,-1,2.08,1.85,+3,1.8900000000000001,2.01
2017-05-03 23:30:00,Toronto FC,Orlando City,2,1,-1,1.94,1.98,+3,2.0,1.8900000000000001
2017-05-04 00:30:00,Sporting Kansas City,New York Red Bulls,2,0,-0.75,1.99,1.9300000000000002,+2.5,1.8599999999999999,2.04
2017-05-06 02:00:00,Colorado Rapids,Vancouver Whitecaps,0,1,-0.25,2.0,1.92,+2,1.85,2.05
2017-05-06 19:00:00,Seattle Sounders,Toronto FC,0,1,-0.75,1.85,2.08,+2.75,1.95,1.95
2017-05-06 22:00:00,DC United,Club de Foot Montreal,0,1,-0.5,1.85,2.08,+2.75,2.02,1.88
2017-05-06 23:00:00,Philadelphia Union,New York Red Bulls,3,0,0,2.1100000000000003,1.8199999999999998,+2.75,1.97,1.9300000000000002
2017-05-06 23:30:00,Columbus Crew,New England Revolution,2,0,-0.5,1.9,2.02,+3,2.0700000000000003,1.83
2017-05-07 00:30:00,Houston Dynamo,Orlando City,4,0,-0.5,1.98,1.94,+2.75,1.85,2.06
2017-05-07 01:30:00,Real Salt Lake,FC Dallas,0,3,+0.25,1.92,2.0,+2.5,2.05,1.83
2017-05-07 02:30:00,San Jose Earthquakes,Portland Timbers,3,0,-0.25,1.9300000000000002,1.99,+2.5,2.01,1.8900000000000001
2017-05-07 02:30:00,Los Angeles Galaxy,Chicago Fire,2,2,-0.5,2.1,1.83,+2.5,1.9300000000000002,1.97
2017-05-07 17:30:00,Minnesota United,Sporting Kansas City,2,0,+0.25,2.0300000000000002,1.8900000000000001,+2.75,2.02,1.88
2017-05-07 20:00:00,New York City,Atlanta Utd,3,1,-0.75,2.06,1.8599999999999999,+3.25,1.92,1.98
2017-05-10 23:30:00,Columbus Crew,Toronto FC,1,2,-0.25,2.01,1.9100000000000001,+2.5,1.85,2.05
2017-05-13 01:00:00,Houston Dynamo,Vancouver Whitecaps,2,1,-0.75,2.06,1.87,+2.75,1.9100000000000001,1.98
2017-05-13 19:00:00,Toronto FC,Minnesota United,3,2,-1.25,1.9300000000000002,1.99,+3.25,2.08,1.83
2017-05-13 20:00:00,Colorado Rapids,San Jose Earthquakes,3,0,-0.25,2.04,1.88,+2,1.8599999999999999,2.04
2017-05-13 21:00:00,Club de Foot Montreal,Columbus Crew,2,3,-0.25,1.8599999999999999,2.06,+3,2.04,1.8599999999999999
2017-05-13 23:00:00,Orlando City,Sporting Kansas City,2,2,-0.25,1.9300000000000002,1.99,+2.5,1.99,1.9100000000000001
2017-05-13 23:00:00,DC United,Philadelphia Union,0,4,-0.5,1.97,1.95,+2.75,1.8900000000000001,2.01
2017-05-13 23:30:00,New England Revolution,Real Salt Lake,4,0,-1.25,2.06,1.85,+3,1.98,1.9100000000000001
2017-05-14 01:00:00,Chicago Fire,Seattle Sounders,4,1,-0.25,2.0,1.92,+2.5,1.9,2.0
2017-05-14 20:00:00,Portland Timbers,Atlanta Utd,1,1,-0.75,1.9300000000000002,1.99,+3.25,2.06,1.8399999999999999
2017-05-14 22:00:00,New York Red Bulls,Los Angeles Galaxy,1,3,-0.75,1.8599999999999999,2.06,+2.75,1.9,2.0
2017-05-15 00:00:00,FC Dallas,New York City,1,1,-1,1.83,2.09,+3,2.0,1.9
2017-05-17 23:30:00,Philadelphia Union,Houston Dynamo,2,0,-0.5,2.04,1.88,+2.75,1.83,2.0700000000000003
2017-05-18 00:30:00,Sporting Kansas City,Seattle Sounders,3,0,-0.75,1.94,1.98,+2.5,1.9,2.0
2017-05-18 00:30:00,Chicago Fire,Colorado Rapids,3,0,-0.75,1.99,1.9300000000000002,+2.25,1.8399999999999999,2.0700000000000003
2017-05-18 01:00:00,Real Salt Lake,New York City,2,1,-0.25,2.0700000000000003,1.85,+2.75,1.8399999999999999,2.06
2017-05-18 02:30:00,San Jose Earthquakes,Orlando City,1,1,-0.5,1.85,2.0700000000000003,+2.5,1.88,2.02
2017-05-19 23:30:00,New York Red Bulls,Toronto FC,1,1,-0.25,1.88,2.04,+2.5,1.88,2.0300000000000002
2017-05-20 19:00:00,Club de Foot Montreal,Portland Timbers,4,1,-0.25,1.9300000000000002,1.99,+2.75,1.85,2.05
2017-05-20 20:00:00,DC United,Chicago Fire,0,1,-0.25,2.08,1.85,+2.75,1.92,1.98
2017-05-20 21:00:00,Seattle Sounders,Real Salt Lake,1,0,-1.5,2.08,1.85,+3,1.95,1.95
2017-05-20 23:00:00,Vancouver Whitecaps,Sporting Kansas City,2,0,-0.25,1.96,1.96,+2.25,1.88,2.02
2017-05-20 23:00:00,Philadelphia Union,Colorado Rapids,2,1,-0.5,1.88,2.04,+2.5,2.0300000000000002,1.87
2017-05-20 23:00:00,Atlanta Utd,Houston Dynamo,4,1,-0.75,2.02,1.9,+3,1.94,1.96
2017-05-21 00:00:00,FC Dallas,San Jose Earthquakes,0,1,-1,2.0,1.92,+2.5,2.06,1.85
2017-05-21 18:30:00,New England Revolution,Columbus Crew,2,1,-0.5,1.8900000000000001,2.0300000000000002,+3,1.9300000000000002,1.97
2017-05-21 21:00:00,Minnesota United,Los Angeles Galaxy,1,2,-0.25,2.1100000000000003,1.81,+2.75,1.83,2.08
2017-05-21 23:00:00,Orlando City,New York City,0,3,-0.25,1.85,2.08,+3,1.88,2.02
2017-05-26 00:30:00,Chicago Fire,FC Dallas,2,1,-0.5,1.85,2.08,+2.5,1.87,2.0300000000000002
2017-05-26 23:00:00,Toronto FC,Columbus Crew,5,0,-0.25,1.8599999999999999,2.06,+2.75,1.94,1.96
2017-05-27 19:00:00,Seattle Sounders,Portland Timbers,1,0,-0.75,1.94,1.98,+2.75,1.8399999999999999,2.06
2017-05-27 23:00:00,Vancouver Whitecaps,DC United,0,1,-0.75,1.83,2.1,+2.75,1.97,1.9300000000000002
2017-05-28 00:00:00,Real Salt Lake,Philadelphia Union,1,0,-0.25,1.95,1.97,+2.75,2.0,1.9
2017-05-28 00:00:00,Minnesota United,Orlando City,1,0,-0.25,2.0700000000000003,1.85,+3,2.06,1.8399999999999999
2017-05-28 00:00:00,Colorado Rapids,Sporting Kansas City,1,0,0,1.94,1.98,+2,1.94,1.96
2017-05-28 02:00:00,San Jose Earthquakes,Los Angeles Galaxy,2,4,-0.5,2.02,1.9,+2.5,2.08,1.83
2017-05-28 21:00:00,Atlanta Utd,New York City,3,1,-0.25,1.9,2.02,+3.25,1.9100000000000001,1.99
2017-05-29 00:00:00,FC Dallas,Houston Dynamo,0,0,-0.75,1.9100000000000001,2.01,+2.75,2.02,1.88
2017-05-31 23:30:00,New York City,New England Revolution,2,2,-0.5,1.9300000000000002,1.99,+3,1.83,2.0700000000000003
2017-05-31 23:30:00,Columbus Crew,Seattle Sounders,3,0,-0.75,2.08,1.85,+2.75,1.83,2.08
2017-05-31 23:30:00,Orlando City,DC United,2,0,-1,2.0700000000000003,1.85,+2.75,1.85,2.05
2017-06-01 00:30:00,Houston Dynamo,Real Salt Lake,5,1,-1,2.0300000000000002,1.8900000000000001,+3,1.96,1.94
2017-06-03 03:00:00,Portland Timbers,San Jose Earthquakes,2,0,-0.75,2.06,1.8599999999999999,+2.75,1.97,1.9300000000000002
2017-06-03 17:00:00,New York City,Philadelphia Union,2,1,-0.75,1.9300000000000002,1.99,+2.75,1.83,2.08
2017-06-03 21:00:00,Sporting Kansas City,Minnesota United,3,0,-1.25,1.92,2.0,+3,2.0,1.9
2017-06-03 21:30:00,Vancouver Whitecaps,Atlanta Utd,3,1,-0.5,2.0300000000000002,1.8900000000000001,+2.75,1.87,2.0300000000000002
2017-06-03 23:00:00,DC United,Los Angeles Galaxy,0,0,-0.25,2.02,1.9,+2.75,2.04,1.8599999999999999
2017-06-03 23:30:00,New England Revolution,Toronto FC,3,0,-0.25,1.99,1.9300000000000002,+2.5,1.95,1.95
2017-06-03 23:30:00,Club de Foot Montreal,New York Red Bulls,1,0,-0.25,2.02,1.9,+2.75,2.0,1.9
2017-06-04 00:00:00,FC Dallas,Real Salt Lake,6,2,-1.25,2.09,1.83,+2.75,1.85,2.05
2017-06-04 01:00:00,Colorado Rapids,Columbus Crew,2,1,-0.25,2.09,1.8399999999999999,+2.5,2.02,1.88
2017-06-04 23:30:00,Orlando City,Chicago Fire,0,0,-0.25,2.0300000000000002,1.8900000000000001,+3,2.05,1.85
2017-06-05 02:00:00,Seattle Sounders,Houston Dynamo,1,0,-0.75,2.05,1.87,+2.5,1.85,2.06
2017-06-10 20:00:00,Chicago Fire,Atlanta Utd,2,0,-0.75,1.98,1.94,+3,2.0,1.9
2017-06-11 00:00:00,Sporting Kansas City,Club de Foot Montreal,1,1,-1,1.83,2.09,+2.75,1.9300000000000002,1.97
2017-06-11 02:30:00,Portland Timbers,FC Dallas,2,0,-0.5,2.06,1.8599999999999999,+3,2.0700000000000003,1.83
2017-06-17 17:00:00,New York City,Seattle Sounders,2,1,-0.5,2.02,1.9,+2.75,1.92,1.98
2017-06-17 23:00:00,Atlanta Utd,Columbus Crew,3,1,-0.5,1.85,2.0700000000000003,+3.25,2.02,1.88
2017-06-17 23:30:00,Orlando City,Club de Foot Montreal,3,3,-0.5,2.1,1.83,+2.75,2.06,1.85
2017-06-17 23:30:00,New England Revolution,Chicago Fire,1,2,-0.5,2.0700000000000003,1.85,+2.75,1.92,1.98
2017-06-18 00:00:00,Toronto FC,DC United,2,0,-1.25,1.87,2.05,+3,1.94,1.96
2017-06-18 01:00:00,San Jose Earthquakes,Sporting Kansas City,0,0,0,1.96,1.96,+2.25,1.99,1.9100000000000001
2017-06-18 01:30:00,Colorado Rapids,Portland Timbers,2,1,0,1.9300000000000002,1.99,+2.25,1.8900000000000001,2.01
2017-06-18 02:00:00,Real Salt Lake,Minnesota United,1,0,-0.75,1.9300000000000002,1.99,+3,2.0300000000000002,1.87
2017-06-18 02:00:00,Vancouver Whitecaps,FC Dallas,1,1,0,1.83,2.09,+2.5,1.97,1.9300000000000002
2017-06-18 03:00:00,Los Angeles Galaxy,Houston Dynamo,2,2,0,2.02,1.9,+2.75,1.99,1.9100000000000001
2017-06-18 21:00:00,Philadelphia Union,New York Red Bulls,0,2,-0.25,1.99,1.9300000000000002,+2.75,2.02,1.88
2017-06-21 23:30:00,DC United,Atlanta Utd,2,1,0,2.02,1.9,+2.75,2.0300000000000002,1.87
2017-06-22 00:00:00,Minnesota United,Portland Timbers,3,2,+0.25,1.94,1.98,+3,1.96,1.94
2017-06-22 01:00:00,Colorado Rapids,Los Angeles Galaxy,1,3,-0.5,1.99,1.9300000000000002,+2.5,2.06,1.85
2017-06-22 02:30:00,Seattle Sounders,Orlando City,1,1,-1,1.99,1.9300000000000002,+2.75,2.02,1.88
2017-06-24 00:00:00,Toronto FC,New England Revolution,2,0,-1,2.04,1.88,+3,1.97,1.9300000000000002
2017-06-24 01:00:00,Houston Dynamo,FC Dallas,1,1,-0.25,1.9300000000000002,1.99,+2.5,1.85,2.06
2017-06-24 17:30:00,New York Red Bulls,New York City,0,2,-0.5,1.97,1.95,+2.75,1.94,1.96
2017-06-24 23:00:00,Philadelphia Union,DC United,1,0,-0.75,1.99,1.9300000000000002,+2.75,1.9100000000000001,1.99
2017-06-24 23:00:00,Atlanta Utd,Colorado Rapids,1,0,-1,1.8599999999999999,2.06,+2.75,2.05,1.85
2017-06-24 23:30:00,Columbus Crew,Club de Foot Montreal,4,1,-0.75,1.85,2.0700000000000003,+3.25,2.08,1.83
2017-06-25 00:00:00,Minnesota United,Vancouver Whitecaps,2,2,0,1.81,2.12,+2.75,1.96,1.94
2017-06-25 00:30:00,Chicago Fire,Orlando City,4,0,-1,1.88,2.04,+3,2.08,1.83
2017-06-25 02:30:00,Los Angeles Galaxy,Sporting Kansas City,1,2,+0.25,2.01,1.9100000000000001,+2.25,1.9300000000000002,1.97
2017-06-25 02:30:00,San Jose Earthquakes,Real Salt Lake,2,1,-1,2.09,1.83,+2.5,1.85,2.06
2017-06-26 02:30:00,Portland Timbers,Seattle Sounders,2,2,-0.25,1.9,2.02,+2.75,1.94,1.96
2017-06-29 23:30:00,New York City,Minnesota United,3,1,-1.75,2.05,1.87,+3.5,1.98,1.92
2017-07-01 01:30:00,Real Salt Lake,Orlando City,0,1,-0.5,2.1,1.83,+2.75,1.94,1.96
2017-07-01 23:00:00,FC Dallas,Toronto FC,3,1,-0.5,2.06,1.8599999999999999,+2.5,1.99,1.9100000000000001
2017-07-01 23:00:00,Club de Foot Montreal,DC United,2,0,-0.75,2.04,1.88,+2.75,1.88,2.02
2017-07-01 23:00:00,Chicago Fire,Vancouver Whitecaps,4,0,-1,1.97,1.95,+2.75,1.88,2.02
2017-07-01 23:00:00,Sporting Kansas City,Portland Timbers,1,1,-0.75,1.8599999999999999,2.06,+2.5,1.88,2.02
2017-07-01 23:30:00,Columbus Crew,Atlanta Utd,0,2,-0.75,2.0700000000000003,1.85,+3.5,2.01,1.88
2017-07-02 01:00:00,Colorado Rapids,Houston Dynamo,3,1,0,1.85,2.0700000000000003,+2.25,1.9,2.0
2017-07-02 02:30:00,San Jose Earthquakes,Los Angeles Galaxy,2,1,-0.75,1.9300000000000002,1.99,+2.5,1.8599999999999999,2.04
2017-07-02 21:00:00,Philadelphia Union,New England Revolution,3,0,-0.25,1.8599999999999999,2.06,+2.75,1.9300000000000002,1.97
2017-07-04 23:00:00,Minnesota United,Columbus Crew,0,1,+0.5,1.9100000000000001,2.01,+3.25,2.04,1.8599999999999999
2017-07-04 23:00:00,Atlanta Utd,San Jose Earthquakes,4,2,-1,1.96,1.96,+2.75,1.85,2.05
2017-07-05 00:30:00,FC Dallas,DC United,4,2,-1.25,1.99,1.9300000000000002,+2.75,1.83,2.08
2017-07-05 01:00:00,Colorado Rapids,Seattle Sounders,1,3,0,1.83,2.09,+2.25,1.87,2.0300000000000002
2017-07-05 02:30:00,Los Angeles Galaxy,Real Salt Lake,2,6,-0.25,1.9100000000000001,2.01,+2.75,1.8900000000000001,2.01
2017-07-05 23:30:00,Orlando City,Toronto FC,1,3,0,2.0300000000000002,1.8900000000000001,+2.75,1.9300000000000002,1.97
2017-07-05 23:30:00,New England Revolution,New York Red Bulls,2,3,-0.25,1.87,2.05,+2.75,1.92,1.98
2017-07-06 00:30:00,Houston Dynamo,Club de Foot Montreal,3,1,-1,2.1100000000000003,1.83,+2.75,1.9300000000000002,1.97
2017-07-06 02:00:00,Vancouver Whitecaps,New York City,3,2,0,1.87,2.05,+2.75,1.92,1.98
2017-07-06 02:30:00,Portland Timbers,Chicago Fire,2,2,-0.5,1.98,1.94,+3,2.0300000000000002,1.87
2017-07-07 00:30:00,Sporting Kansas City,Philadelphia Union,1,1,-0.75,1.96,1.96,+2.5,1.96,1.94
2017-07-19 23:30:00,New York City,Toronto FC,2,2,-0.75,2.0,1.92,+3,2.06,1.85
2017-07-19 23:30:00,Club de Foot Montreal,Philadelphia Union,2,1,-0.5,1.8900000000000001,2.0300000000000002,+2.75,1.9,2.0
2017-07-19 23:30:00,New York Red Bulls,San Jose Earthquakes,5,1,-0.75,1.85,2.08,+2.75,2.04,1.8599999999999999
2017-07-20 00:00:00,Minnesota United,Houston Dynamo,0,0,+0.25,1.99,1.9300000000000002,+3,1.97,1.9300000000000002
2017-07-20 02:30:00,Portland Timbers,Real Salt Lake,1,4,-1,2.04,1.88,+3,1.87,2.0300000000000002
2017-07-20 02:30:00,Los Angeles Galaxy,Vancouver Whitecaps,0,1,-0.5,2.0300000000000002,1.8900000000000001,+2.75,1.88,2.02
2017-07-20 02:30:00,Seattle Sounders,DC United,4,3,-1,1.96,1.96,+2.75,1.9300000000000002,1.97
2017-07-21 23:00:00,Orlando City,Atlanta Utd,0,1,0,1.99,1.9300000000000002,+2.75,1.87,2.0300000000000002
2017-07-22 18:00:00,New York City,Chicago Fire,2,1,-0.5,1.88,2.04,+3,1.8599999999999999,2.04
2017-07-22 20:00:00,Minnesota United,New York Red Bulls,0,3,+0.5,2.02,1.9,+3,2.0300000000000002,1.87
2017-07-22 23:00:00,Toronto FC,Colorado Rapids,1,1,-1.25,1.98,1.94,+2.75,2.0300000000000002,1.87
2017-07-22 23:00:00,DC United,Houston Dynamo,1,3,0,1.8199999999999998,2.1100000000000003,+2.5,1.9,2.0
2017-07-22 23:30:00,Columbus Crew,Philadelphia Union,1,0,-1,1.83,2.1,+3,1.85,2.05
