date,home_team,away_team,home_score,away_score,hc_line,hc_home,hc_away,ou_line,over,under,home_underlying,away_underlying
2017-04-08 02:30:00,Los Angeles Galaxy,Club de Foot Montreal,2,0,-1.0,2.0700000000000003,1.85,3.0,2.01,1.89,2.052377762466449,1.0814033550695912
2017-04-08 18:00:00,New England Revolution,Houston Dynamo,2,0,-0.75,1.91,2.01,3.0,2.06,1.85,1.9684529253709089,1.1234252566660945
2017-04-08 18:00:00,Chicago Fire,Columbus Crew,1,0,-0.5,2.02,1.9,3.0,2.04,1.86,1.7933701783302318,1.3160817821931987
2017-04-08 20:00:00,DC United,New York City,2,1,-0.25,2.04,1.88,3.0,2.08,1.83,1.6393465246440861,1.4387173845715164
2017-04-08 23:00:00,Philadelphia Union,Portland Timbers,1,3,-0.25,1.86,2.06,2.75,1.89,2.01,1.6919590102049495,1.3188269934319226
2017-04-08 23:30:00,Toronto FC,Atlanta Utd,2,2,-0.75,1.83,2.09,3.0,1.92,1.98,2.0728932817988284,1.1494539082533175
2017-04-09 00:00:00,FC Dallas,Minnesota United,2,0,-1.5,2.03,1.88,3.25,1.88,2.02,2.516650209698319,1.0101704712261061
2017-04-09 01:30:00,Real Salt Lake,Vancouver Whitecaps,3,0,-0.5,1.95,1.97,2.5,1.91,1.99,1.6558569656703994,1.0972869240951193
2017-04-09 02:30:00,San Jose Earthquakes,Seattle Sounders,1,1,-0.25,2.13,1.81,2.25,1.91,1.99,1.3197780404109465,1.1713110569762362
2017-04-09 20:00:00,Orlando City,New York Red Bulls,1,0,0.0,2.03,1.89,2.75,1.92,1.98,1.462966156937672,1.519766209231257
2017-04-09 23:00:00,Sporting Kansas City,Colorado Rapids,3,1,-0.75,1.99,1.93,2.25,1.97,1.93,1.6052879591682818,0.8211149500213409
2017-04-14 23:00:00,Philadelphia Union,New York City,0,2,-0.25,2.04,1.88,3.0,1.93,1.97,1.7087645995165832,1.5113980192055512
2017-04-15 02:00:00,Vancouver Whitecaps,Seattle Sounders,2,1,0.0,2.04,1.88,2.5,2.0,1.9,1.2997484037152698,1.360229475425046
2017-04-15 03:00:00,San Jose Earthquakes,FC Dallas,1,1,0.0,1.92,2.0,2.25,1.92,1.98,1.2557247870471688,1.2268991507574196
2017-04-15 17:00:00,Club de Foot Montreal,Atlanta Utd,2,1,-0.25,1.87,2.05,3.0,2.0,1.9,1.7567336720400728,1.3927005601362543
2017-04-15 18:30:00,Orlando City,Los Angeles Galaxy,2,1,-0.25,1.99,1.93,2.5,1.91,1.99,1.5054133184020235,1.2513118140940018
2017-04-15 21:00:00,Chicago Fire,New England Revolution,3,0,-0.5,2.04,1.88,2.75,1.98,1.91,1.6852841795402902,1.223040730855161
2017-04-15 23:30:00,New York Red Bulls,DC United,2,0,-1.0,1.91,2.01,3.0,2.01,1.89,2.1202771393682767,1.0120161397077265
2017-04-16 00:00:00,Columbus Crew,Toronto FC,2,1,-0.25,1.98,1.94,3.0,2.02,1.88,1.6940803107412605,1.4367135538751818
2017-04-16 00:30:00,Houston Dynamo,Minnesota United,2,2,-1.25,2.04,1.86,3.25,2.0700000000000003,1.83,2.2779698996667683,1.0355214575347882
2017-04-16 01:00:00,Colorado Rapids,Real Salt Lake,1,2,-0.5,1.94,1.98,2.25,1.89,2.01,1.5398179022345386,0.9656046812744569
2017-04-16 02:30:00,Portland Timbers,Sporting Kansas City,0,1,-0.5,1.95,1.97,2.75,2.04,1.86,1.7032366228842635,1.1466371605655703
2017-04-19 23:30:00,New England Revolution,San Jose Earthquakes,0,0,-0.5,1.85,2.0700000000000003,2.5,1.88,2.02,1.722546042007906,1.0629291919117076
2017-04-21 23:30:00,Toronto FC,Chicago Fire,3,1,-1.0,2.0700000000000003,1.85,2.75,1.88,2.02,1.9947089715661475,1.0193194806177954
2017-04-22 17:00:00,Philadelphia Union,Club de Foot Montreal,3,3,-0.5,2.05,1.87,2.75,2.05,1.85,1.6473589548187704,1.1930465030924822
2017-04-22 19:55:00,Houston Dynamo,San Jose Earthquakes,2,0,-0.5,2.1,1.83,2.5,1.98,1.92,1.5466224641252924,1.13071816487226
2017-04-22 20:00:00,Portland Timbers,Vancouver Whitecaps,2,1,-0.75,1.87,2.05,2.75,1.89,2.01,1.944370176569946,1.06014221106567
2017-04-22 23:30:00,New York Red Bulls,Columbus Crew,2,0,-0.75,2.05,1.87,3.0,2.0,1.9,1.9265898576009113,1.219596352178492
2017-04-22 23:30:00,New England Revolution,DC United,2,2,-1.0,1.99,1.93,2.75,2.05,1.85,1.9409574539355219,0.8934351815669708
2017-04-23 00:00:00,FC Dallas,Sporting Kansas City,1,0,-0.5,1.96,1.96,2.25,1.83,2.08,1.5610268606698097,1.007952562329969
2017-04-23 01:30:00,Real Salt Lake,Atlanta Utd,1,3,-0.5,2.04,1.88,2.75,1.83,2.08,1.7685542533125442,1.3117603443393862
2017-04-23 17:30:00,New York City,Orlando City,1,2,-0.75,1.97,1.95,3.0,1.97,1.93,1.9799361097558505,1.1947549551070578
2017-04-23 20:00:00,Los Angeles Galaxy,Seattle Sounders,0,3,-0.25,1.82,2.1100000000000003,2.75,2.06,1.85,1.624895885249543,1.2109915678345282
2017-04-23 22:00:00,Minnesota United,Colorado Rapids,1,0,-0.25,2.08,1.84,2.75,1.98,1.92,1.5419556579429663,1.3746487452075158
2017-04-28 23:30:00,Toronto FC,Houston Dynamo,2,0,-1.0,1.85,2.08,3.0,1.86,2.04,2.221213788874327,1.0577490865987882
2017-04-29 19:00:00,Club de Foot Montreal,Vancouver Whitecaps,1,2,-0.5,1.88,2.04,2.75,2.0,1.9,1.7595562555126258,1.1313621070496318
2017-04-29 19:55:00,Orlando City,Colorado Rapids,2,0,-0.5,1.87,2.05,2.25,1.97,1.93,1.5356498685859714,0.8925073113421161
2017-04-29 23:30:00,New York Red Bulls,Chicago Fire,2,1,-0.75,1.84,2.09,3.0,2.05,1.83,2.0016546291146384,1.0839324629174867
2017-04-29 23:30:00,Columbus Crew,New York City,2,3,-0.75,1.84,2.09,3.0,1.91,1.99,2.0752533694831596,1.1570637018957572
2017-04-30 00:00:00,FC Dallas,Portland Timbers,2,2,-0.75,1.88,2.04,2.75,2.03,1.87,1.8662238932362993,0.9907442464292029
2017-04-30 00:00:00,Minnesota United,San Jose Earthquakes,0,1,0.0,1.88,2.04,2.5,1.85,2.05,1.4447030958784723,1.3820782512770005
2017-04-30 00:30:00,Sporting Kansas City,Real Salt Lake,3,0,-1.0,1.85,2.0700000000000003,2.5,1.92,1.98,1.9477991695207846,0.7859591870758139
2017-04-30 02:00:00,Seattle Sounders,New England Revolution,3,3,-1.0,2.1,1.83,2.75,1.97,1.93,1.9386155983416073,0.9799730075922677
2017-04-30 02:30:00,Los Angeles Galaxy,Philadelphia Union,0,0,-0.75,2.01,1.91,2.75,1.84,2.06,1.9044319899950128,1.1560256041300057
2017-04-30 19:00:00,Atlanta Utd,DC United,1,3,-1.0,2.08,1.85,3.0,1.89,2.01,2.1071439374347496,1.1445132850265949
2017-05-03 23:30:00,Toronto FC,Orlando City,2,1,-1.0,1.94,1.98,3.0,2.0,1.89,2.109870123613312,1.0273983081043934
2017-05-04 00:30:00,Sporting Kansas City,New York Red Bulls,2,0,-0.75,1.99,1.93,2.5,1.86,2.04,1.7900455783893745,1.0164583227015846
2017-05-06 02:00:00,Colorado Rapids,Vancouver Whitecaps,0,1,-0.25,2.0,1.92,2.0,1.85,2.05,1.2618005079380807,1.0047046412300291
2017-05-06 19:00:00,Seattle Sounders,Toronto FC,0,1,-0.75,1.85,2.08,2.75,1.95,1.95,1.9241365781975617,1.0161881579154737
2017-05-06 22:00:00,DC United,Club de Foot Montreal,0,1,-0.5,1.85,2.08,2.75,2.02,1.88,1.7669068008221376,1.102717179992813
2017-05-06 23:00:00,Philadelphia Union,New York Red Bulls,3,0,0.0,2.1100000000000003,1.82,2.75,1.97,1.93,1.406845089832235,1.5228201155009342
2017-05-06 23:30:00,Columbus Crew,New England Revolution,2,0,-0.5,1.9,2.02,3.0,2.0700000000000003,1.83,1.8424881395044044,1.2368361933926633
2017-05-07 00:30:00,Houston Dynamo,Orlando City,4,0,-0.5,1.98,1.94,2.75,1.85,2.06,1.789355894685414,1.2682889867585816
2017-05-07 01:30:00,Real Salt Lake,FC Dallas,0,3,0.25,1.92,2.0,2.5,2.05,1.83,1.1730285094403579,1.4224531951114667
2017-05-07 02:30:00,San Jose Earthquakes,Portland Timbers,3,0,-0.25,1.93,1.99,2.5,2.01,1.89,1.4776384313040263,1.1679940324525264
2017-05-07 02:30:00,Los Angeles Galaxy,Chicago Fire,2,2,-0.5,2.1,1.83,2.5,1.93,1.97,1.5729647404685834,1.1596321704628978
2017-05-07 17:30:00,Minnesota United,Sporting Kansas City,2,0,0.25,2.03,1.89,2.75,2.02,1.88,1.2666415842627938,1.611709614646308
2017-05-07 20:00:00,New York City,Atlanta Utd,3,1,-0.75,2.06,1.86,3.25,1.92,1.98,2.088686388711771,1.4014087719981179
2017-05-10 23:30:00,Columbus Crew,Toronto FC,1,2,-0.25,2.01,1.91,2.5,1.85,2.05,1.5296735554986094,1.2952061568627753
2017-05-13 01:00:00,Houston Dynamo,Vancouver Whitecaps,2,1,-0.75,2.06,1.87,2.75,1.91,1.98,1.8437781625243177,1.1363096217499808
2017-05-13 19:00:00,Toronto FC,Minnesota United,3,2,-1.25,1.93,1.99,3.25,2.08,1.83,2.3362430049186926,0.9708734705242567
2017-05-13 20:00:00,Colorado Rapids,San Jose Earthquakes,3,0,-0.25,2.04,1.88,2.0,1.86,2.04,1.2417409228949057,1.017201016540364
2017-05-13 21:00:00,Club de Foot Montreal,Columbus Crew,2,3,-0.25,1.86,2.06,3.0,2.04,1.86,1.7419631420554407,1.368368806009982
2017-05-13 23:00:00,Orlando City,Sporting Kansas City,2,2,-0.25,1.93,1.99,2.5,1.99,1.91,1.4884520055745587,1.1790378319588115
2017-05-13 23:00:00,DC United,Philadelphia Union,0,4,-0.5,1.97,1.95,2.75,1.89,2.01,1.770788843767803,1.2381525015646824
2017-05-13 23:30:00,New England Revolution,Real Salt Lake,4,0,-1.25,2.06,1.85,3.0,1.98,1.91,2.194311170156816,0.9606478386386025
2017-05-14 01:00:00,Chicago Fire,Seattle Sounders,4,1,-0.25,2.0,1.92,2.5,1.9,2.0,1.5064305066987669,1.261630630018615
2017-05-14 20:00:00,Portland Timbers,Atlanta Utd,1,1,-0.75,1.93,1.99,3.25,2.06,1.84,2.0757706771485793,1.2527210545591274
2017-05-14 22:00:00,New York Red Bulls,Los Angeles Galaxy,1,3,-0.75,1.86,2.06,2.75,1.9,2.0,1.943758751617938,1.0499073362134124
2017-05-15 00:00:00,FC Dallas,New York City,1,1,-1.0,1.83,2.09,3.0,2.0,1.9,2.1590331925451176,0.9821545073749114
2017-05-17 23:30:00,Philadelphia Union,Houston Dynamo,2,0,-0.5,2.04,1.88,2.75,1.83,2.0700000000000003,1.7660590249057668,1.309109452339503
2017-05-18 00:30:00,Sporting Kansas City,Seattle Sounders,3,0,-0.75,1.94,1.98,2.5,1.9,2.0,1.7908752212121817,0.970002898620256
2017-05-18 00:30:00,Chicago Fire,Colorado Rapids,3,0,-0.75,1.99,1.93,2.25,1.84,2.0700000000000003,1.6680672123909288,0.8878135392182341
2017-05-18 01:00:00,Real Salt Lake,New York City,2,1,-0.25,2.0700000000000003,1.85,2.75,1.84,2.06,1.6198437561607544,1.4476857852515148
2017-05-18 02:30:00,San Jose Earthquakes,Orlando City,1,1,-0.5,1.85,2.0700000000000003,2.5,1.88,2.02,1.722546042007906,1.0629291919117076
2017-05-19 23:30:00,New York Red Bulls,Toronto FC,1,1,-0.25,1.88,2.04,2.5,1.88,2.03,1.5744242178278647,1.2203778562691423
2017-05-20 19:00:00,Club de Foot Montreal,Portland Timbers,4,1,-0.25,1.93,1.99,2.75,1.85,2.05,1.6806466322082876,1.3744087834067453
2017-05-20 20:00:00,DC United,Chicago Fire,0,1,-0.25,2.08,1.85,2.75,1.92,1.98,1.575421456979595,1.4051644078482426
2017-05-20 21:00:00,Seattle Sounders,Real Salt Lake,1,0,-1.5,2.08,1.85,3.0,1.95,1.95,2.3309214015548076,0.8550688153720029
2017-05-20 23:00:00,Vancouver Whitecaps,Sporting Kansas City,2,0,-0.25,1.96,1.96,2.25,1.88,2.02,1.4018916402929722,1.1168233384286013
2017-05-20 23:00:00,Philadelphia Union,Colorado Rapids,2,1,-0.5,1.88,2.04,2.5,2.03,1.87,1.625706400319963,0.9948734026827797
2017-05-20 23:00:00,Atlanta Utd,Houston Dynamo,4,1,-0.75,2.02,1.9,3.0,1.94,1.96,1.9699215758814577,1.234822034997234
2017-05-21 00:00:00,FC Dallas,San Jose Earthquakes,0,1,-1.0,2.0,1.92,2.5,2.06,1.85,1.8182404546794604,0.7710284520828161
2017-05-21 18:30:00,New England Revolution,Columbus Crew,2,1,-0.5,1.89,2.03,3.0,1.93,1.97,1.915742331809076,1.3002271460463009
2017-05-21 21:00:00,Minnesota United,Los Angeles Galaxy,1,2,-0.25,2.1100000000000003,1.81,2.75,1.83,2.08,1.608726108142033,1.4754014870825045
2017-05-21 23:00:00,Orlando City,New York City,0,3,-0.25,1.85,2.08,3.0,1.88,2.02,1.8287078901452603,1.4396689748519533
2017-05-26 00:30:00,Chicago Fire,FC Dallas,2,1,-0.5,1.85,2.08,2.5,1.87,2.03,1.730530844046277,1.0661560111623396
2017-05-26 23:00:00,Toronto FC,Columbus Crew,5,0,-0.25,1.86,2.06,2.75,1.94,1.96,1.6650031598789128,1.2920755907736394
2017-05-27 19:00:00,Seattle Sounders,Portland Timbers,1,0,-0.75,1.94,1.98,2.75,1.84,2.06,1.9378709801482432,1.1216589817150462
2017-05-27 23:00:00,Vancouver Whitecaps,DC United,0,1,-0.75,1.83,2.1,2.75,1.97,1.93,1.9229391962047686,0.9960808637667833
2017-05-28 00:00:00,Real Salt Lake,Philadelphia Union,1,0,-0.25,1.95,1.97,2.75,2.0,1.9,1.5915395016435985,1.3027801991606998
2017-05-28 00:00:00,Minnesota United,Orlando City,1,0,-0.25,2.0700000000000003,1.85,3.0,2.06,1.84,1.6320029297073146,1.4605308941600292
2017-05-28 00:00:00,Colorado Rapids,Sporting Kansas City,1,0,0.0,1.94,1.98,2.0,1.94,1.96,1.1057829763696607,1.0924855117680687
2017-05-28 02:00:00,San Jose Earthquakes,Los Angeles Galaxy,2,4,-0.5,2.02,1.9,2.5,2.08,1.83,1.5340614951205327,1.0399460557630935
2017-05-28 21:00:00,Atlanta Utd,New York City,3,1,-0.25,1.9,2.02,3.25,1.91,1.99,1.9200463851221519,1.585356386198581
2017-05-29 00:00:00,FC Dallas,Houston Dynamo,0,0,-0.75,1.91,2.01,2.75,2.02,1.88,1.8574568274825383,1.0102101693351815
2017-05-31 23:30:00,New York City,New England Revolution,2,2,-0.5,1.93,1.99,3.0,1.83,2.0700000000000003,1.9440091825481154,1.372977480485653
2017-05-31 23:30:00,Columbus Crew,Seattle Sounders,3,0,-0.75,2.08,1.85,2.75,1.83,2.08,1.8811407093333068,1.196228949513622
2017-05-31 23:30:00,Orlando City,DC United,2,0,-1.0,2.0700000000000003,1.85,2.75,1.85,2.05,2.010300161090934,1.0361337991235726
2017-06-01 00:30:00,Houston Dynamo,Real Salt Lake,5,1,-1.0,2.03,1.89,3.0,1.96,1.94,2.0929668069284313,1.0890883525298931
2017-06-03 03:00:00,Portland Timbers,San Jose Earthquakes,2,0,-0.75,2.06,1.86,2.75,1.97,1.93,1.813024247560481,1.108623789135576
2017-06-03 17:00:00,New York City,Philadelphia Union,2,1,-0.75,1.93,1.99,2.75,1.83,2.08,1.9505673153725664,1.1248613348484138
2017-06-03 21:00:00,Sporting Kansas City,Minnesota United,3,0,-1.25,1.92,2.0,3.0,2.0,1.9,2.2588478423157095,0.8799993415171738
2017-06-03 21:30:00,Vancouver Whitecaps,Atlanta Utd,3,1,-0.5,2.03,1.89,2.75,1.87,2.03,1.750098035438515,1.2812470436169106
2017-06-03 23:00:00,DC United,Los Angeles Galaxy,0,0,-0.25,2.02,1.9,2.75,2.04,1.86,1.5388014828089243,1.3141428716922348
2017-06-03 23:30:00,New England Revolution,Toronto FC,3,0,-0.25,1.99,1.93,2.5,1.95,1.95,1.4835440047073942,1.2285735238722066
2017-06-03 23:30:00,Club de Foot Montreal,New York Red Bulls,1,0,-0.25,2.02,1.9,2.75,2.0,1.9,1.5593046729702458,1.335612500874529
2017-06-04 00:00:00,FC Dallas,Real Salt Lake,6,2,-1.25,2.09,1.83,2.75,1.85,2.05,2.1284738497505353,0.9143904782166835
2017-06-04 01:00:00,Colorado Rapids,Columbus Crew,2,1,-0.25,2.09,1.84,2.5,2.02,1.88,1.4043614611814639,1.2317058185971876
2017-06-04 23:30:00,Orlando City,Chicago Fire,0,0,-0.25,2.03,1.89,3.0,2.05,1.85,1.6557947437418734,1.4461084809737845
2017-06-05 02:00:00,Seattle Sounders,Houston Dynamo,1,0,-0.75,2.05,1.87,2.5,1.85,2.06,1.7705584527485267,1.0534657510694598
2017-06-10 20:00:00,Chicago Fire,Atlanta Utd,2,0,-0.75,1.98,1.94,3.0,2.0,1.9,1.96067496360814,1.1848180276579057
2017-06-11 00:00:00,Sporting Kansas City,Club de Foot Montreal,1,1,-1.0,1.83,2.09,2.75,1.93,1.97,2.0675101623788574,0.89043770067044
2017-06-11 02:30:00,Portland Timbers,FC Dallas,2,0,-0.5,2.06,1.86,3.0,2.0700000000000003,1.83,1.7581463928629606,1.3226062451866494
2017-06-17 17:00:00,New York City,Seattle Sounders,2,1,-0.5,2.02,1.9,2.75,1.92,1.98,1.7291143205863353,1.248175447532115
2017-06-17 23:00:00,Atlanta Utd,Columbus Crew,3,1,-0.5,1.85,2.0700000000000003,3.25,2.02,1.88,2.0172517801718977,1.35794112745815
2017-06-17 23:30:00,Orlando City,Club de Foot Montreal,3,3,-0.5,2.1,1.83,2.75,2.06,1.85,1.6223062817960063,1.2136360802537058
2017-06-17 23:30:00,New England Revolution,Chicago Fire,1,2,-0.5,2.0700000000000003,1.85,2.75,1.92,1.98,1.703209981006647,1.2746630738820244
2017-06-18 00:00:00,Toronto FC,DC United,2,0,-1.25,1.87,2.05,3.0,1.94,1.96,2.3121347499278513,0.8842148172672875
2017-06-18 01:00:00,San Jose Earthquakes,Sporting Kansas City,0,0,0.0,1.96,1.96,2.25,1.99,1.91,1.2079604812384992,1.2080610815444226
2017-06-18 01:30:00,Colorado Rapids,Portland Timbers,2,1,0.0,1.93,1.99,2.25,1.89,2.01,1.266775152161811,1.2450276488475653
2017-06-18 02:00:00,Real Salt Lake,Minnesota United,1,0,-0.75,1.93,1.99,3.0,2.03,1.87,1.9705932419317682,1.1453112774290108
2017-06-18 02:00:00,Vancouver Whitecaps,FC Dallas,1,1,0.0,1.83,2.09,2.5,1.97,1.93,1.3952519551247253,1.296303859267405
2017-06-18 03:00:00,Los Angeles Galaxy,Houston Dynamo,2,2,0.0,2.02,1.9,2.75,1.99,1.91,1.4299334842356541,1.4778904987325145
2017-06-18 21:00:00,Philadelphia Union,New York Red Bulls,0,2,-0.25,1.99,1.93,2.75,2.02,1.88,1.5627785974397055,1.3108655379030103
2017-06-21 23:30:00,DC United,Atlanta Utd,2,1,0.0,2.02,1.9,2.75,2.03,1.87,1.4090500169507643,1.456585740742604
2017-06-22 00:00:00,Minnesota United,Portland Timbers,3,2,0.25,1.94,1.98,3.0,1.96,1.94,1.4684063346811522,1.7256660049664423
2017-06-22 01:00:00,Colorado Rapids,Los Angeles Galaxy,1,3,-0.5,1.99,1.93,2.5,2.06,1.85,1.5589504875560245,1.0360827437198654
2017-06-22 02:30:00,Seattle Sounders,Orlando City,1,1,-1.0,1.99,1.93,2.75,2.02,1.88,1.9560409544265511,0.9093629887707978
2017-06-24 00:00:00,Toronto FC,New England Revolution,2,0,-1.0,2.04,1.88,3.0,1.97,1.93,2.083948370346803,1.0884294966148647
2017-06-24 01:00:00,Houston Dynamo,FC Dallas,1,1,-0.25,1.93,1.99,2.5,1.85,2.06,1.5686636895411483,1.2607508982821645
2017-06-24 17:30:00,New York Red Bulls,New York City,0,2,-0.5,1.97,1.95,2.75,1.94,1.96,1.744543066647302,1.210795651505928
2017-06-24 23:00:00,Philadelphia Union,DC United,1,0,-0.75,1.99,1.93,2.75,1.91,1.99,1.8769836651055563,1.1076007330194984
2017-06-24 23:00:00,Atlanta Utd,Colorado Rapids,1,0,-1.0,1.86,2.06,2.75,2.05,1.85,1.9931079710831023,0.8400824838941912
2017-06-24 23:30:00,Columbus Crew,Club de Foot Montreal,4,1,-0.75,1.85,2.0700000000000003,3.25,2.08,1.83,2.1075149829157245,1.2037969823069015
