date,home_team,away_team,home_score,away_score,hc_line,hc_home,hc_away,ou_line,over,under,home_underlying,away_underlying
2021-05-02,Nashville SC,Inter Miami,0,0,-0.75,2.1,1.83,2.25,1.88,2.01,1.5989510099900732,0.9099366269959156
2021-05-03,Seattle Sounders,Los Angeles Galaxy,3,0,-1.25,2.03,1.88,3.25,1.92,1.97,2.365171463230149,1.1127836795813122
2021-05-03,Vancouver Whitecaps,Colorado Rapids,0,1,0.5,1.98,1.93,2.75,1.86,2.03,1.2383183449554505,1.808633582269605
2021-05-08,Vancouver Whitecaps,Club de Foot Montreal,2,0,0.25,1.93,1.98,2.75,1.87,2.02,1.3894176412272699,1.6441160048284575
2021-05-08,FC Dallas,Houston Dynamo,1,1,-0.5,2.09,1.83,2.75,1.93,1.96,1.6851498487176824,1.2769366063104004
2021-05-08,Orlando City,New York City,1,1,-0.5,2.0700000000000003,1.84,2.75,1.9,1.99,1.70828195228662,1.2858939446399913
2021-05-08,Columbus Crew,DC United,3,1,-0.75,1.86,2.05,2.5,1.89,2.0,1.8279275899288459,0.9376891403246619
2021-05-08,Nashville SC,New England Revolution,2,0,-0.25,1.98,1.93,2.25,1.83,2.06,1.4129459258532355,1.1505465415653637
2021-05-08,Chicago Fire,Philadelphia Union,0,2,-0.25,2.05,1.87,2.75,1.85,2.04,1.621414701143545,1.4297187872894617
2021-05-08,New York Red Bulls,Toronto FC,2,0,-0.5,1.97,1.93,2.75,1.98,1.91,1.7159961885198483,1.1916870082009299
2021-05-08,Real Salt Lake,San Jose Earthquakes,1,2,-0.5,2.02,1.89,2.75,1.93,1.95,1.7160960202302982,1.239933214105183
2021-05-09,Sporting Kansas City,Austin FC,2,1,-0.5,1.93,1.97,2.75,1.98,1.91,1.7366056581966918,1.1706389087612863
2021-05-09,Portland Timbers,Seattle Sounders,1,2,0.0,1.81,2.13,2.75,1.98,1.91,1.5193812520954266,1.3921544282016465
2021-05-09,Inter Miami,Atlanta Utd,1,1,-0.5,1.93,1.97,2.5,1.85,2.05,1.6940792151493405,1.126601881137603
2021-05-09,Colorado Rapids,Minnesota United,3,2,-0.75,1.9,2.01,3.0,1.85,2.05,2.070921786272336,1.222299908038944
2021-05-09,Los Angeles Galaxy,Los Angeles FC,2,1,0.75,1.9,2.01,3.25,1.85,2.04,1.4228783123331814,2.157050944509059
2021-05-12,Inter Miami,Club de Foot Montreal,0,2,-0.75,1.83,2.09,3.0,1.95,1.93,2.053094662807588,1.1298254354225983
2021-05-12,Philadelphia Union,New England Revolution,1,1,-0.25,1.86,2.05,2.75,1.87,2.02,1.6979728331215016,1.3293300026328307
2021-05-12,Toronto FC,Columbus Crew,2,0,-0.25,2.0700000000000003,1.85,2.5,1.92,1.97,1.4614559060550838,1.2793223439749446
2021-05-13,Houston Dynamo,Sporting Kansas City,1,0,-0.25,1.91,2.0,3.0,1.99,1.9,1.737465534734971,1.4171484987239553
2021-05-13,San Jose Earthquakes,Seattle Sounders,0,1,0.0,1.92,1.99,2.75,1.92,1.97,1.5024401623425538,1.4742004021105921
2021-05-13,Minnesota United,Vancouver Whitecaps,1,0,-1.0,1.94,1.96,3.0,1.89,1.99,2.156336307995963,1.0842553378667665
2021-05-14,DC United,Chicago Fire,1,0,-0.25,2.04,1.88,2.75,1.99,1.9,1.5526464158272242,1.3476316271867064
2021-05-15,New York City,Toronto FC,1,1,-0.75,1.87,2.04,3.0,1.94,1.94,2.036147845336593,1.157135507953649
2021-05-15,Los Angeles Galaxy,Austin FC,2,0,-0.25,1.87,2.04,2.75,1.83,2.0700000000000003,1.7177864181174842,1.358585900463184
2021-05-15,Atlanta Utd,Club de Foot Montreal,1,0,-0.75,1.9,2.01,2.75,1.91,1.98,1.9146435280697767,1.063647422991239
2021-05-15,Philadelphia Union,New York Red Bulls,1,0,-0.25,1.93,1.98,2.5,1.95,1.93,1.5025631172762812,1.1979073718689965
2021-05-16,Minnesota United,FC Dallas,1,0,-0.25,1.85,2.06,2.75,1.94,1.94,1.6621138639727986,1.2842543809232256
2021-05-16,Colorado Rapids,Houston Dynamo,3,1,-1.0,1.88,2.03,3.0,2.02,1.88,2.126177797318029,0.996237648655042
2021-05-16,Real Salt Lake,Nashville SC,0,0,0.0,1.92,1.99,2.25,2.05,1.85,1.1920121342178756,1.167533908325247
2021-05-16,San Jose Earthquakes,Portland Timbers,0,2,-0.5,2.08,1.84,3.0,2.0,1.89,1.7779491620773884,1.3660211287383779
2021-05-16,Sporting Kansas City,Vancouver Whitecaps,3,0,-1.25,2.03,1.88,3.0,2.02,1.88,2.1929356426407773,0.9279965795337947
2021-05-16,FC Cincinnati,Inter Miami,2,3,0.0,1.83,2.1,2.5,2.01,1.88,1.371650405364897,1.2703165527853435
2021-05-16,New England Revolution,Columbus Crew,1,0,-0.75,1.85,2.06,2.75,1.93,1.96,1.927652897856415,1.0287011748892576
2021-05-17,Seattle Sounders,Los Angeles FC,2,0,0.0,1.85,2.06,2.75,1.87,2.02,1.5581903242808794,1.472148548755381
2021-05-17,DC United,Orlando City,0,1,0.25,1.93,1.97,2.25,1.82,2.08,1.1582614471766555,1.4254234758342872
2021-05-22,Club de Foot Montreal,FC Cincinnati,1,2,-0.5,1.99,1.92,2.75,2.0,1.89,1.6980459015782259,1.1887120105821056
2021-05-22,Portland Timbers,Los Angeles Galaxy,3,0,-0.5,1.93,1.97,3.25,1.95,1.93,2.001802817382598,1.4430773179319645
2021-05-22,Chicago Fire,Inter Miami,1,0,-0.25,2.04,1.87,2.75,1.92,1.97,1.5865962661320523,1.3884077820426726
2021-05-22,Orlando City,Toronto FC,1,0,-0.25,1.96,1.94,2.5,1.89,2.0,1.5227371989175518,1.2508086896402038
2021-05-22,New York City,Columbus Crew,1,2,-0.5,1.97,1.93,2.75,2.04,1.85,1.6852491847818771,1.159428713730104
2021-05-23,New England Revolution,New York Red Bulls,3,1,-0.75,1.93,1.98,2.75,1.96,1.93,1.8742358109346196,1.0512501077436793
2021-05-23,FC Dallas,Real Salt Lake,2,2,-0.5,2.05,1.87,2.5,1.91,1.98,1.6032690939796823,1.1456132312743144
2021-05-23,Houston Dynamo,Vancouver Whitecaps,2,1,-1.0,2.03,1.88,2.75,1.91,1.98,1.9911004691590692,0.9851684992624011
2021-05-23,San Jose Earthquakes,Sporting Kansas City,1,3,0.0,1.97,1.93,3.0,1.95,1.93,1.5875113154952305,1.6046258540756675
2021-05-23,Los Angeles FC,Colorado Rapids,2,1,-1.0,1.84,2.08,3.25,2.01,1.88,2.2719256703877395,1.1038517322111716
2021-05-23,Seattle Sounders,Atlanta Utd,1,1,-0.75,2.0,1.91,2.75,2.0,1.88,1.8181738273103043,1.0605801468226324
2021-05-23,DC United,Philadelphia Union,0,1,0.25,1.84,2.08,2.5,2.0700000000000003,1.83,1.2025846778016882,1.3821899081523479
2021-05-24,Nashville SC,Austin FC,1,0,-0.5,1.88,2.04,2.25,2.0,1.89,1.514714504283868,0.8805896345853508
2021-05-29,FC Cincinnati,New England Revolution,0,1,0.5,1.84,2.08,2.75,2.01,1.88,1.2300017404938786,1.6539818128038057
2021-05-29,Atlanta Utd,Nashville SC,2,2,-0.25,2.06,1.85,2.25,1.98,1.91,1.30818856953506,1.110638314414565
2021-05-29,Los Angeles FC,New York City,1,2,-0.75,1.88,2.02,3.25,2.04,1.85,2.104225634932049,1.2405299459329053
2021-05-29,Los Angeles Galaxy,San Jose Earthquakes,1,0,-0.5,2.03,1.88,3.0,1.85,2.05,1.8769509279044425,1.4210573169393788
2021-05-29,Columbus Crew,Toronto FC,2,1,-0.5,2.03,1.88,2.5,1.92,1.97,1.6052661406323394,1.132256141175636
2021-05-29,Chicago Fire,Club de Foot Montreal,0,1,-0.5,1.95,1.95,3.0,1.99,1.9,1.846590521438885,1.305997652968301
2021-05-29,New York Red Bulls,Orlando City,2,1,-0.25,2.08,1.83,2.25,1.85,2.05,1.362361080866104,1.1870256566087476
2021-05-30,Inter Miami,DC United,0,3,-0.5,2.0700000000000003,1.85,2.25,1.85,2.04,1.4940042143605838,1.0474041392928952
2021-05-30,Sporting Kansas City,Houston Dynamo,3,2,-0.75,1.88,2.03,3.0,2.0700000000000003,1.83,1.9733086920225487,1.103687531997082
2021-05-30,Colorado Rapids,FC Dallas,3,0,-0.75,2.04,1.87,2.75,1.91,1.98,1.848287436042733,1.1316829630606466
2021-05-30,Real Salt Lake,Minnesota United,1,1,-0.5,2.05,1.86,2.75,1.97,1.92,1.6825700321203056,1.2365063632660434
2021-05-30,Philadelphia Union,Portland Timbers,3,0,-0.75,1.98,1.93,3.0,1.93,1.96,1.9895000121561843,1.219837121939166
2021-05-31,Seattle Sounders,Austin FC,0,0,-1.0,1.92,1.99,2.75,2.03,1.86,1.9745474448803204,0.8744853041016986
2021-06-12,Sporting Kansas City,Austin FC,1,1,-0.75,1.83,2.1,2.75,1.95,1.93,1.9281866173997657,1.0013008476888925
2021-06-19,New York Red Bulls,Nashville SC,2,0,0.0,1.82,2.1100000000000003,2.25,1.97,1.92,1.2662693338486033,1.1629539403330218
2021-06-19,Toronto FC,Orlando City,2,3,0.25,1.83,2.1,2.5,1.85,2.04,1.3329236259021793,1.4906803753307873
2021-06-19,New York City,New England Revolution,2,3,-0.5,1.88,2.03,3.0,1.98,1.91,1.8915224885435313,1.2700901892350638
2021-06-19,FC Cincinnati,Colorado Rapids,0,2,0.0,2.0700000000000003,1.85,2.75,1.96,1.93,1.4232071151146937,1.5115165071172019
2021-06-19,Columbus Crew,Chicago Fire,2,0,-0.75,1.95,1.95,2.75,1.83,2.08,1.9362346880731323,1.1396032066621213
2021-06-19,Real Salt Lake,Vancouver Whitecaps,3,1,-0.5,1.89,2.02,2.5,2.0700000000000003,1.83,1.597289672881018,0.9804873256237387
2021-06-20,Portland Timbers,Sporting Kansas City,2,1,-0.25,2.08,1.84,3.0,1.97,1.92,1.6676054731143914,1.5081647218108665
2021-06-20,Los Angeles FC,Houston Dynamo,1,1,-1.5,1.91,2.0,3.25,1.88,2.01,2.5827152454889477,0.9365434646911803
2021-06-20,DC United,Inter Miami,1,0,-0.75,1.99,1.92,2.5,2.08,1.83,1.6732015489325285,0.8978845062632985
2021-06-20,FC Dallas,Minnesota United,1,1,-0.5,2.03,1.88,3.0,1.96,1.93,1.8209535408768411,1.3619659853168422
2021-06-20,Atlanta Utd,Philadelphia Union,2,2,-0.25,2.09,1.83,2.75,2.04,1.85,1.504139374709914,1.3438529047330812
2021-06-20,Los Angeles Galaxy,Seattle Sounders,1,2,-0.25,1.95,1.95,2.75,1.83,2.0700000000000003,1.6773295539305149,1.4000176475144577
2021-06-20,Austin FC,San Jose Earthquakes,0,0,-0.5,1.98,1.93,2.75,1.86,2.03,1.776307055054251,1.2601370158526228
2021-06-22,Orlando City,San Jose Earthquakes,5,0,-1.0,1.83,2.09,3.0,2.0,1.89,2.1565513874753863,0.9796706348451966
2021-06-23,New York City,Atlanta Utd,1,0,-1.0,2.03,1.88,2.75,1.84,2.06,2.0300827214627817,1.0267839718360405
2021-06-23,New England Revolution,New York Red Bulls,3,2,-1.0,1.93,1.97,3.0,2.03,1.86,2.0956608495405096,1.0126127018781474
2021-06-23,Philadelphia Union,Columbus Crew,1,0,-0.75,2.04,1.87,2.75,2.01,1.88,1.7970221808001596,1.0770677509064277
2021-06-24,Los Angeles FC,FC Dallas,2,0,-1.5,1.89,2.01,3.5,2.0,1.89,2.646703536383777,0.984893908302714
2021-06-24,Vancouver Whitecaps,Los Angeles Galaxy,1,2,0.25,2.0,1.91,2.75,1.83,2.0700000000000003,1.3811617619041292,1.702241451358055
2021-06-24,Seattle Sounders,Real Salt Lake,2,1,-0.75,1.94,1.96,2.5,1.85,2.05,1.813980717311829,1.003329371878685
2021-06-24,Houston Dynamo,Portland Timbers,2,2,-0.5,1.85,2.06,2.75,1.83,2.0700000000000003,1.863287458669678,1.2093457343457295
2021-06-24,Minnesota United,Austin FC,2,0,-0.75,1.99,1.91,3.0,1.96,1.93,1.967569966273857,1.2123058343808437
2021-06-24,Sporting Kansas City,Colorado Rapids,3,1,-0.75,1.91,1.99,3.0,1.93,1.96,2.0214880524707315,1.1871161615240886
2021-06-24,Chicago Fire,FC Cincinnati,0,1,-0.75,2.06,1.85,3.0,1.99,1.9,1.9214467645909985,1.2296539719444828
2021-06-24,Club de Foot Montreal,DC United,0,0,0.0,2.04,1.88,2.25,1.83,2.0700000000000003,1.256244690265116,1.3154617903489385
2021-06-24,Nashville SC,Toronto FC,3,2,-0.25,1.82,2.1100000000000003,2.5,1.97,1.92,1.5475656421098862,1.1352094035952138
2021-06-26,Inter Miami,Orlando City,1,2,0.25,2.1,1.83,2.5,1.91,1.98,1.1767184384973932,1.5806343493413322
2021-06-26,Sporting Kansas City,Los Angeles FC,2,1,-0.5,1.96,1.94,3.25,2.01,1.88,1.9539092673198672,1.4279711623451476
2021-06-26,Toronto FC,FC Cincinnati,0,2,-0.5,2.0700000000000003,1.85,2.75,1.85,2.04,1.7372233550390186,1.311223217043144
2021-06-27,New York City,DC United,2,1,-0.75,1.87,2.04,2.5,1.88,2.02,1.8316316887765558,0.9507554762150082
2021-06-27,Atlanta Utd,New York Red Bulls,0,0,-0.5,2.02,1.89,2.75,2.06,1.84,1.654948932563616,1.1748512164450569
2021-06-27,Portland Timbers,Minnesota United,0,1,-0.25,1.85,2.0700000000000003,3.0,2.0,1.89,1.7638689186750522,1.3803574238389453
2021-06-27,San Jose Earthquakes,Los Angeles Galaxy,1,3,-0.25,1.92,1.99,3.25,1.96,1.93,1.8753962090054876,1.5660383895897858
2021-06-27,Nashville SC,Club de Foot Montreal,1,1,-0.75,1.85,2.06,2.5,1.96,1.93,1.7938411443243658,0.8940922059231865
2021-06-27,Chicago Fire,Philadelphia Union,3,3,-0.25,2.05,1.86,3.0,1.99,1.9,1.6699145655976095,1.4858855546799927
2021-06-27,Seattle Sounders,Vancouver Whitecaps,2,2,-1.25,2.1,1.82,2.5,1.86,2.04,2.0081965817840266,0.7915577235641751
2021-06-27,Real Salt Lake,Houston Dynamo,1,1,-0.5,2.08,1.83,2.5,1.87,2.02,1.6072244199737795,1.1871980925573284
2021-06-28,Austin FC,Columbus Crew,0,0,0.0,1.97,1.93,2.5,1.99,1.89,1.322030735751592,1.3373220249756408
2021-06-28,FC Dallas,New England Revolution,2,1,0.5,1.83,2.09,2.75,1.88,2.01,1.3079401253065355,1.715872235460924
2021-07-02,Austin FC,Portland Timbers,4,1,-0.25,1.94,1.96,2.5,1.85,2.04,1.554238680257588,1.2645584710869595
2021-07-03,Orlando City,New York Red Bulls,1,2,-0.75,1.86,2.05,3.0,2.06,1.84,1.9877399972449146,1.0986624386519233
2021-07-03,Columbus Crew,New England Revolution,2,2,0.0,1.97,1.93,2.5,1.88,2.01,1.3860870555494107,1.401833654909785
2021-07-03,DC United,Toronto FC,7,1,-0.5,1.89,2.02,2.5,1.92,1.97,1.6751885139039915,1.0606087556361417
2021-07-03,Club de Foot Montreal,Inter Miami,1,0,0.0,2.04,1.87,2.5,2.01,1.88,1.2896187410165207,1.353786669741319
2021-07-04,Nashville SC,Philadelphia Union,1,0,-0.25,1.85,2.0700000000000003,2.25,1.84,2.06,1.4687642161189522,1.0879941206300379
2021-07-04,Minnesota United,San Jose Earthquakes,2,2,-1.0,1.93,1.97,3.25,2.05,1.85,2.2083987273673302,1.1290098723740396
2021-07-04,Chicago Fire,Atlanta Utd,3,0,-0.5,1.84,2.08,3.0,1.98,1.91,1.9154531004011446,1.2456638797712303
2021-07-04,Real Salt Lake,Los Angeles FC,0,1,0.25,2.02,1.89,3.0,2.04,1.85,1.385130919075503,1.7253670954817126
2021-07-04,Houston Dynamo,FC Cincinnati,1,1,-0.5,1.97,1.93,2.75,1.85,2.05,1.78677338137142,1.2657054535018648
2021-07-05,FC Dallas,Vancouver Whitecaps,2,2,-0.75,1.93,1.97,2.75,1.85,2.04,1.930008171713087,1.1134687903845335
2021-07-05,Los Angeles Galaxy,Sporting Kansas City,0,2,0.0,2.01,1.9,3.0,1.87,2.02,1.6152883422249598,1.662688843911808
2021-07-05,Colorado Rapids,Seattle Sounders,1,1,-0.5,2.03,1.88,2.75,1.99,1.9,1.6826413127196411,1.2150702490463494
2021-07-07,Club de Foot Montreal,New York City,2,1,0.75,1.9,2.01,3.0,1.88,2.0,1.263625581063367,2.004478302105679
2021-07-07,New England Revolution,Toronto FC,2,3,-1.0,1.83,2.09,3.25,1.86,2.03,2.363223474949091,1.1858106489921196
2021-07-08,Los Angeles Galaxy,FC Dallas,3,1,-0.5,1.85,2.06,3.0,1.87,2.02,1.962265967409388,1.3083847725961384
2021-07-08,Austin FC,Los Angeles FC,0,2,0.25,1.82,2.1100000000000003,2.75,1.9,1.99,1.4287939432277257,1.571035960509289
2021-07-08,Chicago Fire,Orlando City,3,1,-0.25,1.83,2.09,3.0,2.02,1.87,1.763665805951171,1.3608177367654557
2021-07-08,Seattle Sounders,Houston Dynamo,2,0,-0.5,1.9,2.0,2.75,1.88,2.01,1.8048791439300682,1.208874168627857
2021-07-08,Colorado Rapids,Minnesota United,2,0,-0.5,1.87,2.05,3.25,2.06,1.84,1.9835892215527653,1.3464791270098557
2021-07-08,Vancouver Whitecaps,Real Salt Lake,0,4,0.5,1.95,1.95,2.5,2.0,1.89,1.052675665399129,1.6052486751432724
2021-07-09,FC Cincinnati,Columbus Crew,2,2,-0.25,2.1,1.82,2.25,1.92,1.97,1.3210541261321698,1.1554484207211904
2021-07-09,New York Red Bulls,Philadelphia Union,1,1,-0.25,1.91,2.0,3.0,2.06,1.84,1.705959404406002,1.3854099691915553
2021-07-09,Nashville SC,Atlanta Utd,2,2,-1.0,2.02,1.88,2.5,1.94,1.94,1.8610838606724391,0.8416430073709138
2021-07-17,Atlanta Utd,New England Revolution,0,1,0.5,2.02,1.84,3.0,1.96,1.87,1.2607090242562475,1.90027595628133
2021-07-17,Toronto FC,Orlando City,1,1,0.0,1.83,2.03,3.0,1.9,1.93,1.651237914349304,1.5652432803743503
2021-07-17,Philadelphia Union,DC United,2,1,-0.5,2.0,1.91,2.5,1.88,2.01,1.642025784423872,1.1400657185352208
2021-07-17,Columbus Crew,New York City,2,1,0.25,1.95,1.95,2.5,1.87,2.02,1.2602069901841364,1.5416026977747168
2021-07-17,Club de Foot Montreal,FC Cincinnati,5,4,-0.5,2.0,1.86,2.75,2.01,1.83,1.6612838072723843,1.1878810966349562
2021-07-18,Nashville SC,Chicago Fire,5,1,-0.75,2.01,1.9,2.75,1.98,1.91,1.8263389498503726,1.0789332254851938
2021-07-18,Colorado Rapids,San Jose Earthquakes,1,1,-1.25,1.89,2.02,3.25,2.05,1.85,2.3675544329715073,0.966714571935873
2021-07-18,Vancouver Whitecaps,Los Angeles Galaxy,2,1,0.25,1.93,1.98,2.75,1.95,1.93,1.34262146762993,1.5987777674014438
2021-07-18,Portland Timbers,FC Dallas,1,0,-0.5,1.88,2.03,3.0,2.05,1.85,1.860131970644973,1.2383568858768332
2021-07-18,Los Angeles FC,Real Salt Lake,2,1,-1.25,1.85,2.0700000000000003,3.0,1.88,2.01,2.3488943578658827,0.9013541309269826
2021-07-18,Minnesota United,Seattle Sounders,1,0,-0.5,1.88,2.03,3.0,2.06,1.84,1.8553348026433258,1.2335050529129636
2021-07-21,Columbus Crew,Nashville SC,0,0,-0.25,1.88,2.02,2.25,1.95,1.93,1.3938024965849243,1.047195747292797
2021-07-21,Inter Miami,New England Revolution,0,5,0.0,1.89,2.01,2.75,2.04,1.86,1.4509333625847647,1.403465646274042
2021-07-21,Toronto FC,New York Red Bulls,1,1,-0.25,1.88,2.03,2.75,1.83,2.0700000000000003,1.7130186059788832,1.3634698106090126
2021-07-21,New York City,Club de Foot Montreal,1,0,-1.25,1.88,2.03,3.25,1.89,2.0,2.459882540798075,1.050947156649288
2021-07-21,Vancouver Whitecaps,Houston Dynamo,0,0,0.0,2.08,1.84,2.75,2.05,1.85,1.3752670641012839,1.469756767580573
2021-07-22,FC Cincinnati,Atlanta Utd,1,1,-0.25,1.93,1.97,2.5,1.93,1.95,1.5113667983925252,1.211424016833225
2021-07-22,Chicago Fire,DC United,2,2,-0.25,1.99,1.91,2.75,1.94,1.94,1.5943954731464667,1.3533686240390224
2021-07-22,Sporting Kansas City,San Jose Earthquakes,1,1,-1.25,2.03,1.88,3.25,2.01,1.88,2.3153665033733053,1.0595219888607765
2021-07-22,Colorado Rapids,FC Dallas,2,0,-1.0,1.97,1.93,2.75,1.85,2.04,2.0452599091876045,0.9949201104936775
2021-07-22,Real Salt Lake,Los Angeles Galaxy,2,2,-0.5,1.94,1.96,2.75,1.88,2.01,1.7839551664991664,1.230312648979143
2021-07-22,Portland Timbers,Los Angeles FC,2,1,0.5,1.93,1.97,3.25,1.97,1.92,1.4603581318307033,1.9757134049894673
2021-07-22,Orlando City,Philadelphia Union,2,1,-0.5,2.03,1.88,2.75,1.87,2.02,1.7448590715972863,1.2813331233540763
2021-07-23,Austin FC,Seattle Sounders,0,1,-0.75,1.85,2.06,2.5,1.96,1.93,1.7938411443243658,0.8940922059231865
2021-07-24,Atlanta Utd,Columbus Crew,0,1,-0.25,1.83,2.08,2.5,1.98,1.91,1.53341489992467,1.1385503439309153
2021-07-25,Inter Miami,Philadelphia Union,1,1,0.0,2.1100000000000003,1.82,2.5,1.93,1.96,1.3106507689320974,1.4217705595628938
2021-07-25,Los Angeles FC,Vancouver Whitecaps,2,2,-2.0,1.88,2.01,3.5,1.87,2.0,2.9729732227609764,0.8073723250967253
2021-07-25,Real Salt Lake,Colorado Rapids,3,0,-0.25,2.03,1.88,2.5,1.93,1.95,1.4688709983365873,1.2548361241819963
2021-07-25,San Jose Earthquakes,Houston Dynamo,1,1,-0.25,2.0,1.91,2.75,2.01,1.88,1.5583321731212647,1.32049601084167
2021-07-25,FC Dallas,Los Angeles Galaxy,4,0,-0.5,1.93,1.98,3.0,1.99,1.9,1.8599371363299098,1.2924036286995733
2021-07-25,Nashville SC,FC Cincinnati,3,0,-0.75,1.81,2.1100000000000003,2.5,1.93,1.95,1.827732408799728,0.8871909019158196
2021-07-25,Chicago Fire,Toronto FC,1,2,-0.25,1.85,2.06,3.0,1.88,2.01,1.821614923548655,1.4419938435687123
2021-07-25,Minnesota United,Portland Timbers,2,1,-1.0,2.03,1.88,3.0,1.84,2.06,2.148622509830104,1.1527730156654417
2021-07-25,New England Revolution,Club de Foot Montreal,2,1,-1.25,1.96,1.94,3.25,1.85,2.04,2.43871120646459,1.1202478242088907
2021-07-25,New York City,Orlando City,5,0,-1.0,1.83,2.1,3.0,1.94,1.94,2.1853220135562217,1.0044094442442282
2021-07-26,Seattle Sounders,Sporting Kansas City,1,3,-0.25,2.06,1.85,2.5,1.88,2.02,1.4880597027352445,1.3032472693450448
